index,split,y,task,左源投影,右源投影,公共源投影,左右源差,归一选择指数,左模板误差,右模板误差,最佳时间偏移
221,train,1,1,1.521636891590498,0.3722425949415305,1.8299919152934372,1.1493942966489676,0.6068990650796959,21.124284082098995,23.578053731840857,0.0
223,train,1,1,-5.94902748998413,1.1706657372127327,2.071445896782747,-7.119693227196862,-0.9999998595445299,81.25923296296456,81.25923296296456,0.0390625
225,train,1,1,-1.7357173797679353,2.107894432534276,-0.7665309028286178,-3.8436118123022114,-0.9999997398281125,21.982913288797636,21.982913288797636,-0.0390625
226,train,1,1,1.0181170730708125,-1.7132807844906668,-1.6162556470940137,2.731397857561479,0.9999996338872306,37.423256821892736,37.423256821892736,-0.0390625
227,train,1,1,4.006579242640066,-1.6078465920959395,-2.960251886776774,5.614425834736005,0.9999998218874286,77.94390511829174,77.94390511829174,0.0
228,train,1,1,-0.9620123673683644,1.3583457256150089,2.2990370874011616,-2.320358092983373,-0.999999569032223,28.018283712630033,24.371188996167202,0.0
229,train,-1,1,21.026383901341767,-9.697985465756563,-3.7142953431873593,30.72436936709833,0.9999999674525469,168.24457033801048,180.07160180838494,0.0390625
230,train,1,1,-4.492700508618236,4.294797306124735,1.7602139753756438,-8.78749781474297,-0.9999998862019762,47.55771980690877,42.22410551024902,-0.0390625
232,train,-1,1,2.6706739015083207,-4.21467271327419,3.0416086786319125,6.885346614782511,0.9999998547640503,55.07149286977364,59.2699270185187,-0.0390625
233,train,1,1,2.916010983225977,-3.622119740820061,5.589384898603973,6.538130724046038,0.9999998470511084,70.3526953944991,77.71439489761848,0.0
234,train,-1,1,-5.711620145717153,0.4869708431963726,-2.487239426331769,-6.198590988913526,-0.9999998386730403,87.89317179006459,87.89317179006459,-0.0390625
236,train,-1,1,-7.278585356660665,0.7128860396568546,0.8166742341255746,-7.99147139631752,-0.999999874866614,93.91559406750197,93.91559406750197,0.0
237,train,-1,1,3.6689531784080067,17.56481235495943,-0.894368842291166,-13.895859176551422,-0.6544227165121653,208.88149550611612,193.26853410989497,0.0
238,train,1,1,8.12451912970708,4.562291051931042,3.0231305760034215,3.5622280777760382,0.2807819890101086,82.12010806676717,90.11758710557356,0.0
239,train,1,1,-3.9309291093636536,-5.539553617191796,-10.300632917077944,1.6086245078281425,0.16985663607842155,190.56521798043292,190.56521798043292,0.0
240,train,-1,1,-0.4115861910500802,0.5358729797962017,2.8202507443436233,-0.947459170846282,-0.9999989445466619,28.47091388113569,27.131769919838906,0.0390625
241,train,1,1,-6.0000998956105605,1.7414460011636022,2.4081636774299553,-7.741545896774163,-0.9999998708268498,77.39715923065073,77.13802025764399,0.0390625
242,train,1,1,11.873355672094064,8.394733980216559,-1.337180204383814,3.478621691877505,0.1716304585148938,192.16540327885508,195.8840876349005,0.0
243,train,1,1,0.384809314516185,2.6086847573160115,2.6900774747456357,-2.2238754427998266,-0.7429026570732529,28.097916980909346,21.507187808980504,0.0
244,train,1,1,0.10716044924071072,0.14329026877139628,0.46741323962684006,-0.03612981953068556,-0.14425862125225677,11.975340148530107,11.944776441123958,0.0390625
247,train,1,1,6.397978662051731,-13.661682559483706,9.835403906037264,20.059661221535436,0.9999999501487119,180.4929592010179,189.06792307240283,0.0
248,train,1,1,-2.0975715026676554,-4.022255912631341,-0.040876615227476695,1.9246844099636853,0.31449973420041566,66.31251050908389,66.31251050908389,0.0
250,train,1,1,6.164238125891685,16.251099349829122,0.1761017371810882,-10.086861223937436,-0.4499981668741263,201.2036677850896,187.77364016248998,0.0
251,train,-1,1,8.754696780813564,-3.3555600068828286,-0.5989722043422856,12.110256787696393,0.9999999174253746,72.28120171997516,81.16998383528549,0.0
252,train,1,1,0.35579991907840325,-0.10363336787527884,0.6362115825263936,0.4594332869536821,0.9999978234101625,11.069805779586362,11.485174781254237,0.0390625
254,train,1,1,-16.500376699978055,23.79122277110218,8.951957958768835,-40.29159947108023,-0.9999999751809313,195.209007246704,144.41902743694706,0.0
255,train,-1,1,-0.14711496709715585,6.823619957853486,6.693188567414844,-6.970734924950642,-0.9999998565431238,67.92583735134801,46.6548488248689,0.0
256,train,1,1,-2.014478725430788,0.44092133228830893,1.4265049399144591,-2.4554000577190966,-0.9999995927345567,34.46438376519928,34.21895904051674,0.0390625
257,train,1,1,5.815486696158343,-0.9088432339068312,-7.54530349025363,6.724329930065174,0.9999998512863197,142.4633739443343,142.4633739443343,0.0
258,train,1,1,11.244927660911294,18.218457846457415,-6.21925288206912,-6.973530185546121,-0.23668461138376135,316.3510580217087,311.0043055004864,0.0
259,train,1,1,0.5591652488235422,0.44083031261325617,-0.8782373433996326,0.11833493621028607,0.11833534311384235,18.75903059055609,18.75903059055609,0.0
