task,direction,source,time_s,value
1,1,C,0.734375,0.033229732391545995
1,1,C,0.73828125,0.033356009601660505
1,1,C,0.7421875,0.03348096624357113
1,1,C,0.74609375,0.03360460437171927
1,1,C,0.75,0.033726926141117504
1,1,C,0.75390625,0.033847933805145364
1,1,C,0.7578125,0.03396762971338491
1,1,C,0.76171875,0.034086016309495405
1,1,C,0.765625,0.03420309612912612
1,1,C,0.76953125,0.03431887179786664
1,1,C,0.7734375,0.03443334602923376
1,1,C,0.77734375,0.03454652162269425
1,1,C,0.78125,0.03465840146172282
1,1,C,0.78515625,0.034768988511894486
1,1,C,0.7890625,0.034878285819010646
1,1,C,0.79296875,0.034986296507258235
1,1,C,0.796875,0.03509302377740125
1,1,C,0.80078125,0.03519847090500402
2,-1,L,-0.19921875,0.0
2,-1,L,-0.1953125,0.0
2,-1,L,-0.19140625,0.0
2,-1,L,-0.1875,0.0
2,-1,L,-0.18359375,0.0
2,-1,L,-0.1796875,0.0
2,-1,L,-0.17578125,0.0
2,-1,L,-0.171875,0.0
2,-1,L,-0.16796875,0.0
2,-1,L,-0.1640625,0.0
2,-1,L,-0.16015625,0.0
2,-1,L,-0.15625,0.0
2,-1,L,-0.15234375,0.0
2,-1,L,-0.1484375,0.0
2,-1,L,-0.14453125,0.0
2,-1,L,-0.140625,0.0
2,-1,L,-0.13671875,0.0
2,-1,L,-0.1328125,0.0
2,-1,L,-0.12890625,0.0
2,-1,L,-0.125,0.0
2,-1,L,-0.12109375,0.0
2,-1,L,-0.1171875,0.0
2,-1,L,-0.11328125,0.0
2,-1,L,-0.109375,0.0
2,-1,L,-0.10546875,0.0
2,-1,L,-0.1015625,0.0
2,-1,L,-0.09765625,0.0
2,-1,L,-0.09375,0.0
2,-1,L,-0.08984375,0.0
2,-1,L,-0.0859375,0.0
2,-1,L,-0.08203125,0.0
2,-1,L,-0.078125,0.0
2,-1,L,-0.07421875,0.0
2,-1,L,-0.0703125,0.0
2,-1,L,-0.06640625,0.0
2,-1,L,-0.0625,0.0
2,-1,L,-0.05859375,0.0
2,-1,L,-0.0546875,0.0
2,-1,L,-0.05078125,0.0
2,-1,L,-0.046875,0.0
2,-1,L,-0.04296875,0.0
2,-1,L,-0.0390625,0.0
2,-1,L,-0.03515625,0.0
2,-1,L,-0.03125,0.0
2,-1,L,-0.02734375,0.0
2,-1,L,-0.0234375,0.0
2,-1,L,-0.01953125,0.0
2,-1,L,-0.015625,0.0
2,-1,L,-0.01171875,0.0
2,-1,L,-0.0078125,0.0
2,-1,L,-0.00390625,0.0
2,-1,L,0.0,0.0
2,-1,L,0.00390625,6.272550002596975e-05
2,-1,L,0.0078125,0.0002468315608404371
2,-1,L,0.01171875,0.0005466212462913983
2,-1,L,0.015625,0.0009565720322069032
2,-1,L,0.01953125,0.0014713360478939737
2,-1,L,0.0234375,0.002085739496122053
2,-1,L,0.02734375,0.002794781364440013
2,-1,L,0.03125,0.003593631530298561
2,-1,L,0.03515625,0.004477628352524462
2,-1,L,0.0390625,0.00544227583230255
2,-1,L,0.04296875,0.006483240418019213
2,-1,L,0.046875,0.0075963475201359185
2,-1,L,0.05078125,0.008777577794703452
2,-1,L,0.0546875,0.0100230632471921
2,-1,L,0.05859375,0.011329083201984152
2,-1,L,0.0625,0.01269206017712905
2,-1,L,0.06640625,0.01410855569876868
2,-1,L,0.0703125,0.01557526608496736
2,-1,L,0.07421875,0.017089018224493234
2,-1,L,0.078125,0.018646765372358317
2,-1,L,0.08203125,0.020245582980597997
2,-1,L,0.0859375,0.02188266457982178
2,-1,L,0.08984375,0.023555317724461764
2,-1,L,0.09375,0.025260960012351532
2,-1,L,0.09765625,0.026997115187255595
2,-1,L,0.1015625,0.02876140933120975
2,-1,L,0.10546875,0.030551567151999727
2,-1,L,0.109375,0.032365408369775125
2,-1,L,0.11328125,0.03420084420564554
2,-1,L,0.1171875,0.03605587397411637
2,-1,L,0.12109375,0.03792858178037402
2,-1,L,0.125,0.03981713332270837
2,-1,L,0.12890625,0.04171977279974904
2,-1,L,0.1328125,0.04363481992167779
2,-1,L,0.13671875,0.04556066702415088
2,-1,L,0.140625,0.047495776283310975
2,-1,L,0.14453125,0.04943867702997908
2,-1,L,0.1484375,0.05138849845593819
2,-1,L,0.15234375,0.05334441067671772
2,-1,L,0.15625,0.055305600678091926
2,-1,L,0.16015625,0.057271268010536475
2,-1,L,0.1640625,0.05924062224035295
2,-1,L,0.16796875,0.061212881820002556
2,-1,L,0.171875,0.06318727402848942
2,-1,L,0.17578125,0.06516303565870317
2,-1,L,0.1796875,0.06713941417600387
2,-1,L,0.18359375,0.06911566912778055
2,-1,L,0.1875,0.07109107363819044
2,-1,L,0.19140625,0.07306491587058721
2,-1,L,0.1953125,0.07503650038000666
2,-1,L,0.19921875,0.07700514930916572
2,-1,L,0.203125,0.07897020340451773
2,-1,L,0.20703125,0.08093102284525744
2,-1,L,0.2109375,0.08288698788916729
2,-1,L,0.21484375,0.0848374993461271
2,-1,L,0.21875,0.08678197889406893
2,-1,L,0.22265625,0.08871986925402753
2,-1,L,0.2265625,0.0906506342413902
2,-1,L,0.23046875,0.0925737587099911
2,-1,L,0.234375,0.09448874840468464
2,-1,L,0.23828125,0.09639512973672318
2,-1,L,0.2421875,0.09829244949482759
2,-1,L,0.24609375,0.10018027450338657
2,-1,L,0.25,0.10205819123782117
2,-1,L,0.25390625,0.10392580540584616
2,-1,L,0.2578125,0.10578274150216911
2,-1,L,0.26171875,0.10762864234309923
2,-1,L,0.265625,0.10946316858658967
2,-1,L,0.26953125,0.11128599824240419
2,-1,L,0.2734375,0.11309682617637165
2,-1,L,0.27734375,0.11489536361206147
2,-1,L,0.28125,0.11668133763266816
2,-1,L,0.28515625,0.1184544906854246
2,-1,L,0.2890625,0.1202145800904614
2,-1,L,0.29296875,0.12196137755568599
2,-1,L,0.296875,0.12369466869896123
2,-1,L,0.30078125,0.12541425257861344
2,-1,L,0.3046875,0.12711994123308695
2,-1,L,0.30859375,0.12881155923038193
2,-1,L,0.3125,0.1304889432277593
2,-1,L,0.31640625,0.1321519415420679
2,-1,L,0.3203125,0.13380041373093918
2,-1,L,0.32421875,0.1354342301850043
2,-1,L,0.328125,0.1370532717312109
2,-1,L,0.33203125,0.1386574292472527
2,-1,L,0.3359375,0.14024660328707217
2,-1,L,0.33984375,0.14182070371735184
2,-1,L,0.34375,0.14337964936487319
2,-1,L,0.34765625,0.1449233676745932
2,-1,L,0.3515625,0.14645179437826372
2,-1,L,0.35546875,0.14796487317339976
2,-1,L,0.359375,0.14946255541238807
2,-1,L,0.36328125,0.15094479980151523
2,-1,L,0.3671875,0.15241157210968603
2,-1,L,0.37109375,0.1538628448865964
2,-1,L,0.375,0.15529859719012146
2,-1,L,0.37890625,0.15671881432267654
2,-1,L,0.3828125,0.15812348757630829
2,-1,L,0.38671875,0.15951261398627337
2,-1,L,0.390625,0.1608861960928636
2,-1,L,0.39453125,0.16224424171123883
2,-1,L,0.3984375,0.1635867637090317
2,-1,L,0.40234375,0.16491377979149183
2,-1,L,0.40625,0.1662253122939415
2,-1,L,0.41015625,0.16752138798131866
2,-1,L,0.4140625,0.1688020378545884
2,-1,L,0.41796875,0.1700672969638082
2,-1,L,0.421875,0.17131720422763846
2,-1,L,0.42578125,0.17255180225909353
2,-1,L,0.4296875,0.17377113719733508
2,-1,L,0.43359375,0.1749752585453141
2,-1,L,0.4375,0.17616421901307336
2,-1,L,0.44140625,0.1773380743665277
2,-1,L,0.4453125,0.1784968832815442
2,-1,L,0.44921875,0.17964070720315
2,-1,L,0.453125,0.18076961020970042
2,-1,L,0.45703125,0.181883658881845
2,-1,L,0.4609375,0.18298292217613407
2,-1,L,0.46484375,0.18406747130311354
2,-1,L,0.46875,0.18513737960975984
2,-1,L,0.47265625,0.18619272246611202
2,-1,L,0.4765625,0.18723357715596223
2,-1,L,0.48046875,0.18826002277147055
2,-1,L,0.484375,0.18927214011157395
2,-1,L,0.48828125,0.19027001158406348
2,-1,L,0.4921875,0.19125372111120842
2,-1,L,0.49609375,0.1922233540388089
2,-1,L,0.5,0.19317899704856356
2,-1,L,0.50390625,0.19412073807364139
2,-1,L,0.5078125,0.1950486662173515
2,-1,L,0.51171875,0.19596287167480742
2,-1,L,0.515625,0.19686344565748568
2,-1,L,0.51953125,0.1977504803205828
2,-1,L,0.5234375,0.19862406869307653
2,-1,L,0.52734375,0.19948430461040154
2,-1,L,0.53125,0.20033128264965175
2,-1,L,0.53515625,0.2011650980672249
2,-1,L,0.5390625,0.2019858467388278
2,-1,L,0.54296875,0.20279362510176274
2,-1,L,0.546875,0.20358853009941916
2,-1,L,0.55078125,0.20437065912789615
2,-1,L,0.5546875,0.20514010998468454
2,-1,L,0.55859375,0.20589698081933921
2,-1,L,0.5625,0.20664137008607497
2,-1,L,0.56640625,0.20737337649822118
2,-1,L,0.5703125,0.20809309898447245
2,-1,L,0.57421875,0.20880063664687512
2,-1,L,0.578125,0.20949608872049094
2,-1,L,0.58203125,0.21017955453468123
2,-1,L,0.5859375,0.21085113347595696
2,-1,L,0.58984375,0.21151092495234167
2,-1,L,0.59375,0.21215902835919617
2,-1,L,0.59765625,0.21279554304645545
2,-1,L,0.6015625,0.21342056828722974
2,-1,L,0.60546875,0.2140342032477238
2,-1,L,0.609375,0.21463654695842915
2,-1,L,0.61328125,0.2152276982865463
2,-1,L,0.6171875,0.2158077559095949
2,-1,L,0.62109375,0.2163768182901711
2,-1,L,0.625,0.21693498365181352
2,-1,L,0.62890625,0.21748234995593896
2,-1,L,0.6328125,0.218019014879812
2,-1,L,0.63671875,0.21854507579551272
2,-1,L,0.640625,0.21906062974986787
2,-1,L,0.64453125,0.21956577344531295
2,-1,L,0.6484375,0.22006060322165252
2,-1,L,0.65234375,0.220545215038688
2,-1,L,0.65625,0.22101970445968255
2,-1,L,0.66015625,0.22148416663563472
2,-1,L,0.6640625,0.2219386962903316
2,-1,L,0.66796875,0.22238338770615546
2,-1,L,0.671875,0.22281833471061663
2,-1,L,0.67578125,0.22324363066358788
2,-1,L,0.6796875,0.22365936844521506
2,-1,L,0.68359375,0.2240656404444807
2,-1,L,0.6875,0.22446253854839743
2,-1,L,0.69140625,0.22485015413180837
2,-1,L,0.6953125,0.22522857804777396
2,-1,L,0.69921875,0.22559790061852353
2,-1,L,0.703125,0.22595821162695165
2,-1,L,0.70703125,0.22630960030864017
2,-1,L,0.7109375,0.2266521553443864
2,-1,L,0.71484375,0.22698596485321978
2,-1,L,0.71875,0.22731111638588902
2,-1,L,0.72265625,0.22762769691880272
2,-1,L,0.7265625,0.22793579284840712
2,-1,L,0.73046875,0.22823548998598478
2,-1,L,0.734375,0.2285268735528588
2,-1,L,0.73828125,0.2288100281759878
2,-1,L,0.7421875,0.2290850378839369
2,-1,L,0.74609375,0.22935198610321092
2,-1,L,0.75,0.22961095565493653
2,-1,L,0.75390625,0.22986202875187958
2,-1,L,0.7578125,0.2301052869957857
2,-1,L,0.76171875,0.2303408113750314
2,-1,L,0.765625,0.2305686822625743
2,-1,L,0.76953125,0.23078897941419058
2,-1,L,0.7734375,0.23100178196698906
2,-1,L,0.77734375,0.2312071684381908
2,-1,L,0.78125,0.23140521672416425
2,-1,L,0.78515625,0.2315960040997055
2,-1,L,0.7890625,0.23177960721755456
2,-1,L,0.79296875,0.23195610210813777
2,-1,L,0.796875,0.23212556417952762
2,-1,L,0.80078125,0.23228806821761105
2,-1,R,-0.19921875,0.0
2,-1,R,-0.1953125,0.0
2,-1,R,-0.19140625,0.0
2,-1,R,-0.1875,0.0
2,-1,R,-0.18359375,0.0
2,-1,R,-0.1796875,0.0
2,-1,R,-0.17578125,0.0
2,-1,R,-0.171875,0.0
2,-1,R,-0.16796875,0.0
2,-1,R,-0.1640625,0.0
2,-1,R,-0.16015625,0.0
2,-1,R,-0.15625,0.0
2,-1,R,-0.15234375,0.0
2,-1,R,-0.1484375,0.0
2,-1,R,-0.14453125,0.0
2,-1,R,-0.140625,0.0
2,-1,R,-0.13671875,0.0
2,-1,R,-0.1328125,0.0
2,-1,R,-0.12890625,0.0
2,-1,R,-0.125,0.0
2,-1,R,-0.12109375,0.0
2,-1,R,-0.1171875,0.0
2,-1,R,-0.11328125,0.0
2,-1,R,-0.109375,0.0
2,-1,R,-0.10546875,0.0
2,-1,R,-0.1015625,0.0
2,-1,R,-0.09765625,0.0
2,-1,R,-0.09375,0.0
2,-1,R,-0.08984375,0.0
2,-1,R,-0.0859375,0.0
2,-1,R,-0.08203125,0.0
2,-1,R,-0.078125,0.0
2,-1,R,-0.07421875,0.0
2,-1,R,-0.0703125,0.0
2,-1,R,-0.06640625,0.0
2,-1,R,-0.0625,0.0
2,-1,R,-0.05859375,0.0
2,-1,R,-0.0546875,0.0
2,-1,R,-0.05078125,0.0
2,-1,R,-0.046875,0.0
2,-1,R,-0.04296875,0.0
2,-1,R,-0.0390625,0.0
2,-1,R,-0.03515625,0.0
2,-1,R,-0.03125,0.0
2,-1,R,-0.02734375,0.0
2,-1,R,-0.0234375,0.0
2,-1,R,-0.01953125,0.0
2,-1,R,-0.015625,0.0
2,-1,R,-0.01171875,0.0
2,-1,R,-0.0078125,0.0
2,-1,R,-0.00390625,0.0
2,-1,R,0.0,0.0
2,-1,R,0.00390625,3.826783754333542e-05
2,-1,R,0.0078125,0.0001505955782805782
2,-1,R,0.01171875,0.0003335282012499732
2,-1,R,0.015625,0.0005837270965724692
2,-1,R,0.01953125,0.000897967570215534
2,-1,R,0.0234375,0.0012731362444862245
2,-1,R,0.02734375,0.001706228378438926
2,-1,R,0.03125,0.0021943451295862604
2,-1,R,0.03515625,0.002734690775752486
2,-1,R,0.0390625,0.003324569913593255
2,-1,R,0.04296875,0.0039613846482091765
2,-1,R,0.046875,0.004642631786388239
2,-1,R,0.05078125,0.005365900044308954
2,-1,R,0.0546875,0.006128867279007398
2,-1,R,0.05859375,0.006929297751543049
2,-1,R,0.0625,0.007765039428576909
2,-1,R,0.06640625,0.008634021327988026
2,-1,R,0.0703125,0.009534250913189045
2,-1,R,0.07421875,0.010463811539946575
2,-1,R,0.078125,0.011420859958757397
2,-1,R,0.08203125,0.01240362387516705
2,-1,R,0.0859375,0.013410399569834263
2,-1,R,0.08984375,0.014439549579634586
2,-1,R,0.09375,0.015489500440652112
2,-1,R,0.09765625,0.016558740493522163
2,-1,R,0.1015625,0.017645817751254313
2,-1,R,0.10546875,0.018749337829378033
2,-1,R,0.109375,0.01986796193800782
2,-1,R,0.11328125,0.021000404935215947
2,-1,R,0.1171875,0.022145433440924813
2,-1,R,0.12109375,0.023301864010383623
2,-1,R,0.125,0.024468561366172183
2,-1,R,0.12890625,0.025644436687575087
2,-1,R,0.1328125,0.02682844595608962
2,-1,R,0.13671875,0.028019588355768007
2,-1,R,0.140625,0.02921690472704683
2,-1,R,0.14453125,0.030419476072681865
2,-1,R,0.1484375,0.03162697945557733
2,-1,R,0.15234375,0.032839108627052534
2,-1,R,0.15625,0.03405554993884461
2,-1,R,0.16015625,0.03527597873592714
2,-1,R,0.1640625,0.036500057541869343
2,-1,R,0.16796875,0.03772743569427136
2,-1,R,0.171875,0.038957750072906173
2,-1,R,0.17578125,0.0401906265879619
2,-1,R,0.1796875,0.04142568214322661
2,-1,R,0.18359375,0.0426625268454453
2,-1,R,0.1875,0.04390076628693097
2,-1,R,0.19140625,0.04514000377831934
2,-1,R,0.1953125,0.04637984244965822
2,-1,R,0.19921875,0.04761988717038307
2,-1,R,0.203125,0.0488597462628778
2,-1,R,0.20703125,0.050099033001518724
2,-1,R,0.2109375,0.05133736690074931
2,-1,R,0.21484375,0.052574374803150026
2,-1,R,0.21875,0.05380969178277652
2,-1,R,0.22265625,0.05504296188114971
2,-1,R,0.2265625,0.056273838693894095
2,-1,R,0.23046875,0.05750198582565818
2,-1,R,0.234375,0.05872707722999202
2,-1,R,0.23828125,0.05994879744956551
2,-1,R,0.2421875,0.06116684177066926
2,-1,R,0.24609375,0.06238091630446625
2,-1,R,0.25,0.0635907380060319
2,-1,R,0.25390625,0.06479603464087716
2,-1,R,0.2578125,0.06599654470741684
2,-1,R,0.26171875,0.06719201732273318
2,-1,R,0.265625,0.06838221207799258
2,-1,R,0.26953125,0.06956689886899717
2,-1,R,0.2734375,0.07074585770658377
2,-1,R,0.27734375,0.07191887851091175
2,-1,R,0.28125,0.07308576089309782
2,-1,R,0.28515625,0.0742463139271504
2,-1,R,0.2890625,0.07540035591471955
2,-1,R,0.29296875,0.07654771414480122
2,-1,R,0.296875,0.0776882246502106
2,-1,R,0.30078125,0.07882173196235956
2,-1,R,0.3046875,0.07994808886563343
2,-1,R,0.30859375,0.08106715615245591
2,-1,R,0.3125,0.08217880237995408
2,-1,R,0.31640625,0.0832829036289833
2,-1,R,0.3203125,0.08437934326614151
2,-1,R,0.32421875,0.08546801170929061
2,-1,R,0.328125,0.086548806197007
2,-1,R,0.33203125,0.0876216305623008
2,-1,R,0.3359375,0.0886863950108736
2,-1,R,0.33984375,0.08974301590412401
2,-1,R,0.34375,0.0907914155470591
2,-1,R,0.34765625,0.09183152198122602
2,-1,R,0.3515625,0.09286326878274041
2,-1,R,0.35546875,0.09388659486545695
2,-1,R,0.359375,0.09490144428929961
2,-1,R,0.36328125,0.09590776607374717
2,-1,R,0.3671875,0.0969055140164494
2,-1,R,0.37109375,0.09789464651693387
2,-1,R,0.375,0.09887512640534911
2,-1,R,0.37890625,0.09984692077617892
2,-1,R,0.3828125,0.10081000082685332
2,-1,R,0.38671875,0.10176434170117375
2,-1,R,0.390625,0.10270992233746415
2,-1,R,0.39453125,0.10364672532135474
2,-1,R,0.3984375,0.10457473674310128
2,-1,R,0.40234375,0.10549394605933986
2,-1,R,0.40625,0.10640434595917521
2,-1,R,0.41015625,0.10730593223449904
2,-1,R,0.4140625,0.10819870365443418
2,-1,R,0.41796875,0.10908266184380007
2,-1,R,0.421875,0.10995781116549512
2,-1,R,0.42578125,0.11082415860669208
2,-1,R,0.4296875,0.11168171366874341
2,-1,R,0.43359375,0.1125304882606946
2,-1,R,0.4375,0.11337049659630474
2,-1,R,0.44140625,0.11420175509447507
2,-1,R,0.4453125,0.11502428228298801
2,-1,R,0.44921875,0.11583809870546069
2,-1,R,0.453125,0.1166432268314189
2,-1,R,0.45703125,0.11743969096939955
2,-1,R,0.4609375,0.11822751718299129
2,-1,R,0.46484375,0.11900673320972527
2,-1,R,0.46875,0.1197773683827299
2,-1,R,0.47265625,0.12053945355506578
2,-1,R,0.4765625,0.12129302102665857
2,-1,R,0.48046875,0.12203810447375023
2,-1,R,0.484375,0.1227747388807907
2,-1,R,0.48828125,0.12350296047469429
2,-1,R,0.4921875,0.12422280666138716
2,-1,R,0.49609375,0.12493431596457402
2,-1,R,0.5,0.12563752796665464
2,-1,R,0.50390625,0.1263324832517221
2,-1,R,0.5078125,0.12701922335057722
2,-1,R,0.51171875,0.12769779068769496
2,-1,R,0.515625,0.12836822853008104
2,-1,R,0.51953125,0.12903058093795797
2,-1,R,0.5234375,0.1296848927172227
2,-1,R,0.52734375,0.13033120937361828
2,-1,R,0.53125,0.13096957706856513
2,-1,R,0.53515625,0.13160004257659805
2,-1,R,0.5390625,0.13222265324435736
2,-1,R,0.54296875,0.13283745695108376
2,-1,R,0.546875,0.1334445020705682
2,-1,R,0.55078125,0.13404383743450968
2,-1,R,0.5546875,0.13463551229723475
2,-1,R,0.55859375,0.13521957630173492
2,-1,R,0.5625,0.13579607944697847
2,-1,R,0.56640625,0.1363650720564551
2,-1,R,0.5703125,0.13692660474791307
2,-1,R,0.57421875,0.13748072840424974
2,-1,R,0.578125,0.1380274941455175
2,-1,R,0.58203125,0.13856695330200816
2,-1,R,0.5859375,0.13909915738838083
2,-1,R,0.58984375,0.13962415807879802
2,-1,R,0.59375,0.14014200718303724
2,-1,R,0.59765625,0.1406527566235454
2,-1,R,0.6015625,0.14115645841340482
2,-1,R,0.60546875,0.14165316463518057
2,-1,R,0.609375,0.14214292742061962
2,-1,R,0.61328125,0.14262579893117366
2,-1,R,0.6171875,0.1431018313393177
2,-1,R,0.62109375,0.14357107681063805
2,-1,R,0.625,0.14403358748666395
2,-1,R,0.62890625,0.14448941546841748
2,-1,R,0.6328125,0.14493861280065798
2,-1,R,0.63671875,0.14538123145679738
2,-1,R,0.640625,0.14581732332446376
2,-1,R,0.64453125,0.1462469401916913
2,-1,R,0.6484375,0.1466701337337152
2,-1,R,0.65234375,0.14708695550035134
2,-1,R,0.65625,0.1474974569039403
2,-1,R,0.66015625,0.14790168920783706
2,-1,R,0.6640625,0.1482997035154271
2,-1,R,0.66796875,0.14869155075965157
2,-1,R,0.671875,0.1490772816930234
2,-1,R,0.67578125,0.14945694687811784
2,-1,R,0.6796875,0.14983059667852097
2,-1,R,0.68359375,0.15019828125022047
2,-1,R,0.6875,0.15056005053342303
2,-1,R,0.69140625,0.15091595424478385
2,-1,R,0.6953125,0.15126604187003392
2,-1,R,0.69921875,0.1516103626569909
2,-1,R,0.703125,0.15194896560894047
2,-1,R,0.70703125,0.15228189947837498
2,-1,R,0.7109375,0.15260921276107697
2,-1,R,0.71484375,0.15293095369053517
2,-1,R,0.71875,0.15324717023268136
2,-1,R,0.72265625,0.15355791008093683
2,-1,R,0.7265625,0.15386322065155705
2,-1,R,0.73046875,0.15416314907926423
2,-1,R,0.734375,0.15445774221315722
2,-1,R,0.73828125,0.15474704661288896
2,-1,R,0.7421875,0.15503110854510166
2,-1,R,0.74609375,0.15530997398011054
2,-1,R,0.75,0.15558368858882682
2,-1,R,0.75390625,0.1558522977399115
2,-1,R,0.7578125,0.15611584649715132
2,-1,R,0.76171875,0.1563743796170488
2,-1,R,0.765625,0.15662794154661833
2,-1,R,0.76953125,0.15687657642138067
2,-1,R,0.7734375,0.15712032806354875
2,-1,R,0.77734375,0.15735923998039705
2,-1,R,0.78125,0.15759335536280822
2,-1,R,0.78515625,0.15782271708398976
2,-1,R,0.7890625,0.1580473676983546
2,-1,R,0.79296875,0.15826734944055912
2,-1,R,0.796875,0.1584827042246928
2,-1,R,0.80078125,0.15869347364361322
2,-1,C,-0.19921875,0.0
2,-1,C,-0.1953125,0.0
2,-1,C,-0.19140625,0.0
2,-1,C,-0.1875,0.0
2,-1,C,-0.18359375,0.0
2,-1,C,-0.1796875,0.0
2,-1,C,-0.17578125,0.0
2,-1,C,-0.171875,0.0
2,-1,C,-0.16796875,0.0
2,-1,C,-0.1640625,0.0
2,-1,C,-0.16015625,0.0
2,-1,C,-0.15625,0.0
2,-1,C,-0.15234375,0.0
2,-1,C,-0.1484375,0.0
2,-1,C,-0.14453125,0.0
2,-1,C,-0.140625,0.0
2,-1,C,-0.13671875,0.0
2,-1,C,-0.1328125,0.0
2,-1,C,-0.12890625,0.0
2,-1,C,-0.125,0.0
2,-1,C,-0.12109375,0.0
2,-1,C,-0.1171875,0.0
2,-1,C,-0.11328125,0.0
2,-1,C,-0.109375,0.0
2,-1,C,-0.10546875,0.0
2,-1,C,-0.1015625,0.0
2,-1,C,-0.09765625,0.0
2,-1,C,-0.09375,0.0
2,-1,C,-0.08984375,0.0
2,-1,C,-0.0859375,0.0
2,-1,C,-0.08203125,0.0
2,-1,C,-0.078125,0.0
2,-1,C,-0.07421875,0.0
2,-1,C,-0.0703125,0.0
2,-1,C,-0.06640625,0.0
2,-1,C,-0.0625,0.0
2,-1,C,-0.05859375,0.0
2,-1,C,-0.0546875,0.0
2,-1,C,-0.05078125,0.0
2,-1,C,-0.046875,0.0
2,-1,C,-0.04296875,0.0
2,-1,C,-0.0390625,0.0
2,-1,C,-0.03515625,0.0
2,-1,C,-0.03125,0.0
2,-1,C,-0.02734375,0.0
2,-1,C,-0.0234375,0.0
2,-1,C,-0.01953125,0.0
2,-1,C,-0.015625,0.0
2,-1,C,-0.01171875,0.0
2,-1,C,-0.0078125,0.0
2,-1,C,-0.00390625,0.0
2,-1,C,0.0,0.0
2,-1,C,0.00390625,0.0
2,-1,C,0.0078125,6.051110943186287e-08
2,-1,C,0.01171875,2.98270764959378e-07
2,-1,C,0.015625,8.238334776030382e-07
2,-1,C,0.01953125,1.741782125102996e-06
2,-1,C,0.0234375,3.1509366255115024e-06
2,-1,C,0.02734375,5.144559452596532e-06
2,-1,C,0.03125,7.810557539221242e-06
2,-1,C,0.03515625,1.1231680191986728e-05
2,-1,C,0.0390625,1.5485712709566106e-05
2,-1,C,0.04296875,2.0645665458831912e-05
2,-1,C,0.046875,2.6779958217620904e-05
2,-1,C,0.05078125,3.3952599641329866e-05
2,-1,C,0.0546875,4.2223361753025246e-05
2,-1,C,0.05859375,5.164794939389548e-05
2,-1,C,0.0625,6.227816460317244e-05
2,-1,C,0.06640625,7.416206592456789e-05
2,-1,C,0.0703125,8.734412266025135e-05
2,-1,C,0.07421875,0.00010186536411384948
2,-1,C,0.078125,0.00011776352388125204
2,-1,C,0.08203125,0.0001350731792625164
2,-1,C,0.0859375,0.00015382588588018956
2,-1,C,0.08984375,0.00017405030759920541
2,-1,C,0.09375,0.00019577234185142898
2,-1,C,0.09765625,0.00021901524047414575
2,-1,C,0.1015625,0.0002437997261765485
2,-1,C,0.10546875,0.00027014410475174763
2,-1,C,0.109375,0.0002980643731541947
2,-1,C,0.11328125,0.00032757432356381736
2,-1,C,0.1171875,0.00035868564355875205
2,-1,C,0.12109375,0.00039140801251844894
2,-1,C,0.125,0.0004257491943782196
2,-1,C,0.12890625,0.00046171512685509383
2,-1,C,0.1328125,0.0004993100072632325
2,-1,C,0.13671875,0.0005385363750351787
2,-1,C,0.140625,0.0005793951910629844
2,-1,C,0.14453125,0.00111151921576163
2,-1,C,0.1484375,0.0021222900147091963
2,-1,C,0.15234375,0.0035788513426450903
2,-1,C,0.15625,0.005445844000034939
2,-1,C,0.16015625,0.007686920957937516
2,-1,C,0.1640625,0.010265982094604845
2,-1,C,0.16796875,0.01314811132615502
2,-1,C,0.171875,0.016300233680226053
2,-1,C,0.17578125,0.019691530165613935
2,-1,C,0.1796875,0.023293656762862765
2,-1,C,0.18359375,0.027080814088868026
2,-1,C,0.1875,0.03102970964622755
2,-1,C,0.19140625,0.035119447673544184
2,-1,C,0.1953125,0.03933137422463469
2,-1,C,0.19921875,0.043648898244147936
2,-1,C,0.203125,0.04805730355830312
2,-1,C,0.20703125,0.05254356200047573
2,-1,C,0.2109375,0.05709615428496847
2,-1,C,0.21484375,0.06170490257917008
2,-1,C,0.21875,0.06636081682655048
2,-1,C,0.22265625,0.07105595556898955
2,-1,C,0.2265625,0.07578330115766596
2,-1,C,0.23046875,0.08053664870555616
2,-1,C,0.234375,0.0853105078266748
2,-1,C,0.23828125,0.09010001605597986
2,-1,C,0.2421875,0.09490086279683797
2,-1,C,0.24609375,0.09970922266242604
2,-1,C,0.25,0.10452169713701526
2,-1,C,0.25390625,0.10933526356463236
2,-1,C,0.2578125,0.11414723056401918
2,-1,C,0.26171875,0.11895519906227989
2,-1,C,0.265625,0.12375702823025728
2,-1,C,0.26953125,0.12855080568769217
2,-1,C,0.2734375,0.13333482142413777
2,-1,C,0.27734375,0.13810754495186017
2,-1,C,0.28125,0.14286760526955988
2,-1,C,0.28515625,0.14761377327103728
2,-1,C,0.2890625,0.15234494628142853
2,-1,C,0.29296875,0.15706013444597672
2,-1,C,0.296875,0.1617584487331195
2,-1,C,0.30078125,0.16643909034560114
2,-1,C,0.3046875,0.1711013413609449
2,-1,C,0.30859375,0.17574455644649825
2,-1,C,0.3125,0.18036815551487606
2,-1,C,0.31640625,0.18497161720341443
2,-1,C,0.3203125,0.18955447307659345
2,-1,C,0.32421875,0.19411630246362707
2,-1,C,0.328125,0.19865672785484495
2,-1,C,0.33203125,0.20317541079035742
2,-1,C,0.3359375,0.20767204818301935
