scheme,alpha,size,family,parameter,balanced_accuracy,accuracy,auc,score_std
combined,0.03,8,svm,10.0,0.5405943627450981,0.5374593385741393,0.5291973039215686,0.0625830358790454
combined,0.03,8,lda,0.1,0.5516062675070028,0.5452718385741393,0.5430628501400561,0.05807106410073242
combined,0.03,8,lda,0.5,0.55531337535014,0.5515087083220385,0.5611388305322129,0.04617433074961809
combined,0.03,8,lda,0.9,0.5729473039215687,0.5695733938736786,0.5732580532212885,0.09126566894265502
combined,0.03,12,logistic,0.01,0.589093137254902,0.5865664814312822,0.5625809698879551,0.08816820706699603
combined,0.03,12,logistic,0.1,0.5490765056022409,0.5429846333694768,0.5687784488795518,0.07121578953108038
combined,0.03,12,logistic,1.0,0.5494485294117647,0.5452718385741393,0.5577008928571429,0.05699794293522001
combined,0.03,12,logistic,10.0,0.5488532913165266,0.5457313973976687,0.5610884978991597,0.06096032144187326
combined,0.03,12,svm,0.01,0.5563681722689076,0.551049149498509,0.5697588410364145,0.058986459958973336
combined,0.03,12,svm,0.1,0.5411151960784314,0.537207322445107,0.5568955707282913,0.07002269106191564
combined,0.03,12,svm,1.0,0.5488532913165266,0.5457313973976687,0.5554206057422969,0.06096032144187326
combined,0.03,12,svm,10.0,0.5649991246498599,0.561608413526701,0.5656184348739496,0.05679524877291229
combined,0.03,12,lda,0.1,0.5443890056022409,0.5364957474925454,0.556063988095238,0.09047093449634816
combined,0.03,12,lda,0.5,0.54750087535014,0.543192176063974,0.5705400910364146,0.08330581947257966
combined,0.03,12,lda,0.9,0.581280637254902,0.57850196530225,0.5639705882352941,0.1006692458262162
combined,0.03,15,logistic,0.01,0.5645526960784314,0.5601852636215776,0.5781687675070029,0.07503746120859175
combined,0.03,15,logistic,0.1,0.5594931722689076,0.5519132047980483,0.573702293417367,0.08035729590024057
combined,0.03,15,logistic,1.0,0.5573967086834734,0.5523727636215776,0.5489189425770308,0.07321647301039404
combined,0.03,15,logistic,10.0,0.5509366246498599,0.5468474688262401,0.5383950455182073,0.07959402244731784
combined,0.03,15,svm,0.01,0.5714723389355743,0.5662145906749797,0.5746826855742297,0.06536708415157289
combined,0.03,15,svm,0.1,0.5500437675070028,0.5445602636215776,0.5551842612044818,0.07371294163908006
combined,0.03,15,svm,1.0,0.5509366246498599,0.5468474688262401,0.5366224614845938,0.07959402244731784
combined,0.03,15,svm,10.0,0.5384103641456582,0.5339798217674167,0.5349111519607843,0.1556701687880978
combined,0.03,15,lda,0.1,0.5500437675070028,0.5445602636215776,0.5561383928571428,0.07371294163908006
combined,0.03,15,lda,0.5,0.5710127801120448,0.5659625745459474,0.5770264355742297,0.08111773651195743
combined,0.03,15,lda,0.9,0.5723651960784314,0.5691138350501491,0.5736300770308124,0.08446348347854386
source,0.3,6,logistic,0.01,0.5585127801120449,0.5543528903496883,0.5524903711484593,0.11305682490674146
source,0.3,6,logistic,0.1,0.5730961134453781,0.5697703476551911,0.5639290091036415,0.10297123309018147
source,0.3,6,logistic,1.0,0.5730961134453781,0.5697703476551911,0.5675266981792717,0.10297123309018147
source,0.3,6,logistic,10.0,0.5715336134453781,0.5690587727026295,0.56906293767507,0.12025104720749823
source,0.3,6,svm,0.01,0.5730961134453781,0.5697703476551911,0.5614977240896358,0.10297123309018147
source,0.3,6,svm,0.1,0.5730961134453781,0.5697703476551911,0.5666075805322129,0.10297123309018147
source,0.3,6,svm,1.0,0.5715336134453781,0.5690587727026295,0.5689141281512605,0.12025104720749823
source,0.3,6,svm,10.0,0.5715336134453781,0.5690587727026295,0.5676120448179272,0.12025104720749823
source,0.3,6,lda,0.1,0.5730961134453781,0.5697703476551911,0.5648349964985995,0.10297123309018147
source,0.3,6,lda,0.5,0.5809086134453781,0.5786989190837626,0.5639027485994398,0.1150244746666281
source,0.3,6,lda,0.9,0.5636467086834733,0.5632814617782597,0.5518951330532212,0.12460696409449751
source,0.3,12,logistic,0.01,0.5657300420168068,0.5634890044727568,0.5343027836134454,0.13783693431712327
source,0.3,12,logistic,0.1,0.5491377801120448,0.5461888384386012,0.5524816176470588,0.1830555505037341
source,0.3,12,logistic,1.0,0.595093662464986,0.5931083118731364,0.5643644957983194,0.1610352298005319
source,0.3,12,logistic,10.0,0.5558210784313725,0.5543084169151532,0.5610906862745098,0.14318458443375412
source,0.3,12,svm,0.01,0.5428877801120449,0.5388358972621307,0.5497155112044818,0.18016863780437217
source,0.3,12,svm,0.1,0.5789478291316527,0.5769792796150719,0.5642419467787115,0.19279249071813123
source,0.3,12,svm,1.0,0.5647496498599439,0.5616613580916238,0.5614889705882353,0.14381274514095893
source,0.3,12,svm,10.0,0.5558210784313725,0.5543084169151532,0.5638327205882353,0.14318458443375412
source,0.3,12,lda,0.1,0.5726978291316527,0.5696263384386012,0.5626422443977591,0.19026433044325133
source,0.3,12,lda,0.5,0.5277092086834734,0.5241300149091895,0.5406490721288515,0.1766781449505239
source,0.3,12,lda,0.9,0.564749649859944,0.5634890044727568,0.5404915091036414,0.13754416275936204
combined,0.3,8,logistic,0.01,0.5657300420168068,0.5637410206017891,0.5556941526610644,0.12253495692623648
combined,0.3,8,logistic,0.1,0.5746586134453782,0.5710939617782597,0.5664237570028011,0.12334614080232663
combined,0.3,8,logistic,1.0,0.5855217086834734,0.5857998441312009,0.5706670168067227,0.12535651919123264
combined,0.3,8,logistic,10.0,0.5610425420168067,0.5614538153971266,0.5710762429971988,0.12197589185894925
combined,0.3,8,svm,0.01,0.5829919467787115,0.5791584779072919,0.5654696253501401,0.10966955992554829
combined,0.3,8,svm,0.1,0.5667717086834734,0.5637410206017891,0.570579481792717,0.12087546505474663
combined,0.3,8,svm,1.0,0.5688550420168067,0.5695183315261588,0.5688550420168067,0.10767355641006522
combined,0.3,8,svm,10.0,0.5547925420168067,0.554100874220656,0.5665112920168067,0.11919104748188135
combined,0.3,8,lda,0.1,0.5876794467787115,0.5857998441312009,0.5689425770308123,0.1277971828107756
combined,0.3,8,lda,0.5,0.5663252801120449,0.5630294456492274,0.5658525910364146,0.13768327452144255
combined,0.3,8,lda,0.9,0.5715204831932773,0.5708419456492274,0.5497155112044818,0.1369332741381729
combined,0.3,12,logistic,0.01,0.5740633753501401,0.5713015044727568,0.5586134453781513,0.14140289911037895
combined,0.3,12,logistic,0.1,0.5965948879551821,0.5943239190837626,0.5667213760504202,0.11019423665392047
combined,0.3,12,logistic,1.0,0.6101365546218488,0.6096418406072106,0.5795605742296919,0.15421562389523316
combined,0.3,12,logistic,10.0,0.5707414215686274,0.5695183315261588,0.5792782738095239,0.11006673070102507
combined,0.3,12,svm,0.01,0.5965948879551821,0.5943239190837626,0.567640493697479,0.11019423665392047
combined,0.3,12,svm,0.1,0.6023240546218488,0.6007132691786392,0.575343574929972,0.1453023657745617
combined,0.3,12,svm,1.0,0.5603247549019608,0.5605897600975874,0.580875787815126,0.09646460044842273
combined,0.3,12,svm,10.0,0.5717830882352941,0.5753507047980483,0.5822544642857143,0.08095166710851419
combined,0.3,12,lda,0.1,0.5955532212885154,0.5933603280021686,0.5682619922969188,0.14283651414217582
combined,0.3,12,lda,0.5,0.5965948879551821,0.5943239190837626,0.5635723039215687,0.11019423665392047
combined,0.3,12,lda,0.9,0.5662508753501401,0.5632369883437246,0.5557729341736695,0.15546401598459703
combined,0.3,15,logistic,0.01,0.5510854341736695,0.5464959169151532,0.5605961134453781,0.1415002365132627
combined,0.3,15,logistic,0.1,0.6048056722689076,0.6019288763892654,0.5669817927170868,0.10046288520450196
