scheme,alpha,size,family,parameter,balanced_accuracy,accuracy,auc,score_std
combined,0.001,12,svm,1.0,0.532420634920635,0.5345098039215687,0.5590656565656567,0.07733594808975927
combined,0.001,12,svm,10.0,0.5222186147186147,0.527843137254902,0.5545003607503608,0.08595472808397552
combined,0.001,12,lda,0.1,0.5320833333333332,0.5345098039215687,0.5568773448773449,0.06282222949215888
combined,0.001,12,lda,0.5,0.48806818181818185,0.49460446247464507,0.5274246031746032,0.09013491291684873
combined,0.001,12,lda,0.9,0.49826298701298705,0.5053549695740365,0.5022103174603175,0.13133621006091642
combined,0.001,15,logistic,0.01,0.4895328282828283,0.5004868154158215,0.5112380952380953,0.09924993786937494
combined,0.001,15,logistic,0.1,0.500508658008658,0.5089519945909398,0.5483924963924964,0.0598205854277712
combined,0.001,15,logistic,1.0,0.5367496392496393,0.5434347532116295,0.5596443001443001,0.050912500437995896
combined,0.001,15,logistic,10.0,0.5502056277056278,0.5508857336037863,0.5786240981240981,0.01617012738741359
combined,0.001,15,svm,0.01,0.500508658008658,0.5089519945909398,0.5497196969696969,0.0598205854277712
combined,0.001,15,svm,0.1,0.5367496392496393,0.5434347532116295,0.5616064213564214,0.050912500437995896
combined,0.001,15,svm,1.0,0.5502056277056278,0.5508857336037863,0.5793336940836941,0.01617012738741359
combined,0.001,15,svm,10.0,0.5646428571428571,0.5703313049357674,0.5927222222222222,0.04552086083041315
combined,0.001,15,lda,0.1,0.5311940836940837,0.5365382014874915,0.5549671717171718,0.05645059292220949
combined,0.001,15,lda,0.5,0.48648088023088026,0.4956186612576065,0.5233134920634921,0.07393981990468078
combined,0.001,15,lda,0.9,0.4966756854256854,0.506369168356998,0.5060515873015874,0.1119138456389456
source,0.03,6,logistic,0.01,0.5476948051948052,0.5511426639621366,0.5844264069264069,0.10201638811089625
source,0.03,6,logistic,0.1,0.5741468253968254,0.5767004732927654,0.5879606782106782,0.1073328773389278
source,0.03,6,logistic,1.0,0.5748412698412698,0.575686274509804,0.5795728715728716,0.12071895030248662
source,0.03,6,logistic,10.0,0.5748412698412698,0.575686274509804,0.577747113997114,0.12071895030248662
source,0.03,6,svm,0.01,0.5678968253968254,0.570818120351589,0.5913499278499279,0.09835267329141392
source,0.03,6,svm,0.1,0.5748412698412698,0.575686274509804,0.5805829725829725,0.12071895030248662
source,0.03,6,svm,1.0,0.5748412698412698,0.575686274509804,0.580656204906205,0.12071895030248662
source,0.03,6,svm,10.0,0.5748412698412698,0.575686274509804,0.5796461038961038,0.12071895030248662
source,0.03,6,lda,0.1,0.5815079365079365,0.5823529411764706,0.585930735930736,0.11398410911809768
source,0.03,6,lda,0.5,0.5678968253968254,0.5698039215686275,0.5881648629148629,0.11198420490534108
source,0.03,6,lda,0.9,0.5401911976911977,0.5422177146720758,0.5762824675324676,0.14050335321381255
source,0.03,12,logistic,0.01,0.5435281385281385,0.5444759972954699,0.569027417027417,0.11657159240585037
source,0.03,12,logistic,0.1,0.5674170274170274,0.5695740365111562,0.5868888888888889,0.11800595753324883
source,0.03,12,logistic,1.0,0.5678336940836941,0.5713725490196079,0.5755912698412698,0.10087763640558683
source,0.03,12,logistic,10.0,0.556722582972583,0.5585936443542934,0.5703636363636363,0.08850649297346991
source,0.03,12,svm,0.01,0.5674170274170274,0.5695740365111562,0.5843968253968254,0.11800595753324883
source,0.03,12,svm,0.1,0.5769246031746031,0.5782691007437458,0.576775974025974,0.10210414423545548
source,0.03,12,svm,1.0,0.556722582972583,0.5585936443542934,0.5718441558441558,0.08850649297346991
source,0.03,12,svm,10.0,0.5658134920634921,0.5654901960784314,0.5695465367965368,0.07622093392902332
source,0.03,12,lda,0.1,0.5892857142857142,0.5898039215686275,0.5779588744588745,0.11139084999970775
source,0.03,12,lda,0.5,0.569004329004329,0.5695740365111562,0.5774891774891775,0.11619803111564937
source,0.03,12,lda,0.9,0.5383098845598846,0.5388235294117647,0.5611107503607504,0.11365180978820368
combined,0.03,8,logistic,0.01,0.5141161616161616,0.5260446247464503,0.5398156565656566,0.11923646391993424
combined,0.03,8,logistic,0.1,0.5176515151515152,0.5270588235294118,0.5637987012987014,0.1081773941837503
combined,0.03,8,logistic,1.0,0.5468849206349207,0.5549695740365111,0.5675061327561328,0.080979491870302
combined,0.03,8,logistic,10.0,0.5348809523809523,0.5411764705882354,0.5670696248196248,0.09275878874824993
combined,0.03,8,svm,0.01,0.5043181818181818,0.5137254901960784,0.5591020923520924,0.12850274188900626
combined,0.03,8,svm,0.1,0.5413293650793651,0.5490872210953347,0.5655873015873015,0.07597199062354647
combined,0.03,8,svm,1.0,0.541547619047619,0.547843137254902,0.567521645021645,0.09080234526660351
combined,0.03,8,svm,10.0,0.5359920634920635,0.5419607843137255,0.5704307359307359,0.08337250263220543
combined,0.03,8,lda,0.1,0.5606944444444444,0.5675185936443543,0.5706612554112553,0.08028242560920655
combined,0.03,8,lda,0.5,0.5018939393939394,0.5134956051386073,0.5496172438672439,0.11748281096117703
combined,0.03,8,lda,0.9,0.5120959595959595,0.5211764705882354,0.5373001443001443,0.09180380078175258
combined,0.03,12,logistic,0.01,0.511818181818182,0.5219607843137255,0.5319025974025975,0.06940412052407137
combined,0.03,12,logistic,0.1,0.5328535353535353,0.5406220419202163,0.560786075036075,0.09580839363537368
combined,0.03,12,logistic,1.0,0.5542460317460318,0.5616362407031779,0.562296176046176,0.07814636357328161
combined,0.03,12,logistic,10.0,0.51870670995671,0.527843137254902,0.5562940115440116,0.10141457016680974
combined,0.03,12,svm,0.01,0.5115404040404041,0.5211764705882354,0.5565696248196248,0.09303583456723039
combined,0.03,12,svm,0.1,0.5486904761904762,0.5557538877620013,0.5638596681096681,0.07331392597002598
combined,0.03,12,svm,1.0,0.527797619047619,0.5347396889790399,0.5575616883116883,0.10978224297145966
combined,0.03,12,svm,10.0,0.5124567099567099,0.520946585530764,0.5667258297258297,0.09683915550370936
combined,0.03,12,lda,0.1,0.5484722222222222,0.5549695740365111,0.5644642857142858,0.08022954697227697
combined,0.03,12,lda,0.5,0.5030050505050505,0.5142799188640974,0.5500717893217894,0.09814580009723728
combined,0.03,12,lda,0.9,0.49382215007215,0.5027450980392156,0.5275277777777777,0.08414646821060148
combined,0.03,15,logistic,0.01,0.5010606060606061,0.5142799188640974,0.5350458152958153,0.09051690094224472
combined,0.03,15,logistic,0.1,0.5419444444444445,0.5475185936443543,0.5604888167388167,0.10307742411264352
combined,0.03,15,logistic,1.0,0.5618055555555556,0.5683029073698445,0.565715367965368,0.07556406788629728
combined,0.03,15,logistic,10.0,0.5308333333333334,0.5347396889790399,0.5662626262626262,0.07989732979158773
combined,0.03,15,svm,0.01,0.5297222222222222,0.5349695740365112,0.5590266955266955,0.08914846024746259
combined,0.03,15,svm,0.1,0.5618055555555556,0.5683029073698445,0.5645443722943723,0.07556406788629728
combined,0.03,15,svm,1.0,0.5308333333333334,0.5347396889790399,0.5654455266955267,0.07989732979158773
combined,0.03,15,svm,10.0,0.5842893217893217,0.5882082488167681,0.5669419191919192,0.04018197533450412
combined,0.03,15,lda,0.1,0.5484722222222222,0.5549695740365111,0.5637514430014431,0.08022954697227697
combined,0.03,15,lda,0.5,0.5261868686868687,0.5339553752535497,0.5506731601731601,0.09361867566365714
combined,0.03,15,lda,0.9,0.49451659451659447,0.5027450980392156,0.5272655122655123,0.08475958509428942
source,0.3,6,logistic,0.01,0.5663095238095238,0.5683029073698445,0.5624292929292929,0.06413321202449342
source,0.3,6,logistic,0.1,0.574781746031746,0.5747396889790399,0.5815934343434344,0.08475183484749879
source,0.3,6,logistic,1.0,0.5962337662337662,0.5954293441514537,0.5859686147186147,0.07949308596731808
source,0.3,6,logistic,10.0,0.5891504329004329,0.5879783637592968,0.5847640692640692,0.09014759529853329
source,0.3,6,svm,0.01,0.5838726551226551,0.5816362407031779,0.5779502164502165,0.0705566288018502
source,0.3,6,svm,0.1,0.5962337662337662,0.5954293441514537,0.5840696248196249,0.07949308596731808
source,0.3,6,svm,1.0,0.5958170995670995,0.5946450304259635,0.5836327561327561,0.08929771398586263
source,0.3,6,svm,10.0,0.5958170995670995,0.5946450304259635,0.5843272005772006,0.08929771398586263
source,0.3,6,lda,0.1,0.5742261904761905,0.5759837728194726,0.579771645021645,0.07631076703914315
source,0.3,6,lda,0.5,0.574781746031746,0.5747396889790399,0.5750108225108226,0.07581603352096117
source,0.3,6,lda,0.9,0.5651984126984126,0.5685327924273158,0.5630072150072151,0.06103632198215267
source,0.3,12,logistic,0.01,0.5618650793650793,0.5657200811359027,0.5875526695526696,0.09274466645193057
source,0.3,12,logistic,0.1,0.5826821789321789,0.5800676132521974,0.5711136363636363,0.07184093574371168
source,0.3,12,logistic,1.0,0.564011544011544,0.5618661257606491,0.560049062049062,0.09856172107806138
source,0.3,12,logistic,10.0,0.5624242424242424,0.5618661257606491,0.5500183982683983,0.1148009071871417
