scheme,alpha,size,family,parameter,balanced_accuracy,accuracy,auc,score_std
source,1e-05,6,logistic,1.0,0.4606177668435795,0.46276745495495497,0.44966673346970365,0.09267218643167058
source,1e-05,6,logistic,10.0,0.45436776684357955,0.45601069819819817,0.4418140940586761,0.0920878409355133
source,1e-05,6,svm,0.01,0.5063663294265075,0.5090410012285013,0.5004669589875423,0.056863675815495014
source,1e-05,6,svm,0.1,0.4606177668435795,0.46276745495495497,0.4515869752506265,0.09267218643167058
source,1e-05,6,svm,1.0,0.45436776684357955,0.45601069819819817,0.4390813027513637,0.0920878409355133
source,1e-05,6,svm,10.0,0.463296338272151,0.4635864557739558,0.44295466953228657,0.07740715091485507
source,1e-05,6,lda,0.1,0.45971316158042164,0.46334971334971337,0.4589918039584254,0.07248742306489246
source,1e-05,6,lda,0.5,0.5330513784461153,0.535012285012285,0.5181620756855374,0.04202319491903458
source,1e-05,6,lda,0.9,0.5499871001031992,0.5569205569205569,0.5411682641806723,0.056872536236631355
source,1e-05,12,logistic,0.01,0.537171282986879,0.5423513001638002,0.5311579442632316,0.062194196129655384
source,1e-05,12,logistic,0.1,0.44701620779890905,0.4536624692874693,0.5051608225527053,0.08175008889987763
source,1e-05,12,logistic,1.0,0.45875396211116026,0.46123822686322685,0.4815276357253428,0.04972194619439017
source,1e-05,12,logistic,10.0,0.4881737892525431,0.48955773955773957,0.46479520262052193,0.08915975948982631
source,1e-05,12,svm,0.01,0.4621947792274805,0.4679949836199836,0.5061759407710452,0.07492721459899922
source,1e-05,12,svm,0.1,0.45875396211116026,0.46123822686322685,0.48055107322534274,0.04972194619439017
source,1e-05,12,svm,1.0,0.4959862892525431,0.49737023955773957,0.4692475098592069,0.08825497754341693
source,1e-05,12,svm,10.0,0.4959862892525431,0.49737023955773957,0.4708010260025063,0.08825497754341693
source,1e-05,12,lda,0.1,0.4627768870706177,0.4679949836199836,0.4771812343358396,0.061557172552224565
source,1e-05,12,lda,0.5,0.5061613132094943,0.511574785012285,0.5223541102296182,0.07470204552245402
source,1e-05,12,lda,0.9,0.5573531715317706,0.5644963144963144,0.5363917606516291,0.07173416560161841
combined,1e-05,8,logistic,0.01,0.5344899472947073,0.5341932841932842,0.5591433489514227,0.05607958914465164
combined,1e-05,8,logistic,0.1,0.511498875866136,0.5131040131040131,0.518031233875129,0.056966190969382116
combined,1e-05,8,logistic,1.0,0.5206207153914197,0.521735513923014,0.49179241186606226,0.03946323569056276
combined,1e-05,8,logistic,10.0,0.5077917680229986,0.5074029995904996,0.4934637259509067,0.040566253718195736
combined,1e-05,8,svm,0.01,0.511498875866136,0.5131040131040131,0.5239965147243107,0.056966190969382116
combined,1e-05,8,svm,0.1,0.519640323234557,0.521735513923014,0.49424722191508186,0.038025469199371685
combined,1e-05,8,svm,1.0,0.5143707153914197,0.5149787571662572,0.4927437504607106,0.04020073494897409
combined,1e-05,8,svm,10.0,0.5077917680229986,0.5074029995904996,0.4927437504607106,0.040566253718195736
combined,1e-05,8,lda,0.1,0.519311375866136,0.5209165131040131,0.4977596795297066,0.04413212312306024
combined,1e-05,8,lda,0.5,0.4971074284977149,0.49771575552825553,0.539155736307681,0.07303895262166392
combined,1e-05,8,lda,0.9,0.5148784184726523,0.5188050266175266,0.5629394603236031,0.06185774187170971
combined,1e-05,12,logistic,0.01,0.5078399122807018,0.5101735257985258,0.5644043760596344,0.0885567761229994
combined,1e-05,12,logistic,0.1,0.5126018170426065,0.5131040131040131,0.5122553338769719,0.05803082534674497
combined,1e-05,12,logistic,1.0,0.5155897556390977,0.5125217547092548,0.49810357119821613,0.06987197967178134
combined,1e-05,12,logistic,10.0,0.4762690273477812,0.4747517403767404,0.4922541014761168,0.06078294564551372
combined,1e-05,12,svm,0.01,0.505248875866136,0.5063472563472564,0.5163776283539732,0.05229915589574536
combined,1e-05,12,svm,0.1,0.5155897556390977,0.5125217547092548,0.5038681261978475,0.06987197967178134
combined,1e-05,12,svm,1.0,0.48094339709568035,0.48174523955773957,0.49197994987468674,0.08642450040218538
combined,1e-05,12,svm,10.0,0.48909797471620226,0.4890842547092547,0.48711470196631285,0.06357387321922629
combined,1e-05,12,lda,0.1,0.5211883108506561,0.5200975122850123,0.5092564534037299,0.06070453213415317
combined,1e-05,12,lda,0.5,0.5088203044375645,0.5122850122850123,0.5353039077473094,0.06998979526520945
combined,1e-05,12,lda,0.9,0.5197642543859649,0.5250882985257985,0.5633023563043639,0.09503170380534587
combined,1e-05,15,logistic,0.01,0.5110393170426065,0.5109925266175266,0.5619495660106147,0.08458675765846521
combined,1e-05,15,logistic,0.1,0.5188518170426065,0.5198607698607699,0.5131913538441693,0.06515496109584121
combined,1e-05,15,logistic,1.0,0.5144868144626271,0.5125217547092548,0.5023626679290137,0.06842475159453384
combined,1e-05,15,logistic,10.0,0.48250589709568037,0.4828009828009828,0.47268072525062654,0.07797509126541033
combined,1e-05,15,svm,0.01,0.511498875866136,0.5131040131040131,0.5160552749060151,0.056966190969382116
combined,1e-05,15,svm,0.1,0.5144868144626271,0.5125217547092548,0.5049486077325668,0.06842475159453384
combined,1e-05,15,svm,1.0,0.48250589709568037,0.4828009828009828,0.47616214248857436,0.07797509126541033
combined,1e-05,15,svm,10.0,0.4720293380510099,0.4758074836199836,0.4515308549406605,0.05950945849861213
combined,1e-05,15,lda,0.1,0.5127324284977148,0.5133407555282555,0.5139633608377562,0.05025460091041296
combined,1e-05,15,lda,0.5,0.5177488758661359,0.5198607698607699,0.5297844507868937,0.0637776772837703
combined,1e-05,15,lda,0.9,0.5131853070175438,0.517512540950041,0.5670984676765443,0.09411894310629748
source,0.001,6,logistic,0.01,0.5051313946631284,0.5012285012285013,0.5189821405535899,0.04029288061973014
source,0.001,6,logistic,0.1,0.4872597394220846,0.4854947276822277,0.4825268882223942,0.05343705381140834
source,0.001,6,logistic,1.0,0.48380440992186347,0.4770999692874693,0.47434055036488276,0.0723977152516226
source,0.001,6,logistic,10.0,0.4775544099218635,0.47034321253071254,0.4778048061329795,0.06987599468441982
source,0.001,6,svm,0.01,0.48803373323013416,0.48467572686322685,0.4866124698234557,0.06531506107734524
source,0.001,6,svm,0.1,0.48380440992186347,0.4770999692874693,0.4752803999889429,0.0723977152516226
source,0.001,6,svm,1.0,0.4775544099218635,0.47034321253071254,0.4767433289105116,0.06987599468441982
source,0.001,6,svm,10.0,0.4775544099218635,0.47034321253071254,0.47653877340409845,0.06987599468441982
source,0.001,6,lda,0.1,0.4965027458351762,0.4911957411957412,0.47341020289694824,0.06500863729115247
source,0.001,6,lda,0.5,0.47078634085213034,0.47092547092547093,0.4995658090538847,0.03568324100906641
source,0.001,6,lda,0.9,0.496202823234557,0.49365274365274364,0.5169035582983194,0.02602254366842826
source,0.001,12,logistic,0.01,0.5226360939112487,0.5280187858312858,0.5259279575316969,0.05857191607940863
source,0.001,12,logistic,0.1,0.44767133827215094,0.44690571253071254,0.47239692752100837,0.07193391754944388
source,0.001,12,logistic,1.0,0.46110358617131064,0.46123822686322685,0.45502033461410885,0.046008697223497874
source,0.001,12,logistic,10.0,0.47724941950464395,0.47686322686322685,0.4571275673098187,0.053677778174951556
source,0.001,12,svm,0.01,0.4460957080200501,0.44608671171171166,0.47725068645879404,0.09128689659389624
source,0.001,12,svm,0.1,0.45485358617131066,0.4544814701064701,0.4514287787483414,0.040912055243352764
source,0.001,12,svm,1.0,0.47848297213622293,0.4770999692874693,0.4583492278490343,0.0668977852486526
source,0.001,12,svm,10.0,0.47848297213622293,0.4770999692874693,0.46190407083886187,0.0668977852486526
source,0.001,12,lda,0.1,0.4261946225858765,0.42663544226044225,0.452053934238169,0.05494203800732975
source,0.001,12,lda,0.5,0.4346387568185169,0.43909321253071254,0.4963276470127525,0.06724689177873629
source,0.001,12,lda,0.9,0.5304485939112487,0.5358312858312858,0.5326285324985257,0.04360207971028757
combined,0.001,8,logistic,0.01,0.5433936403508772,0.5477067977067978,0.5582808987081674,0.08225185223150004
combined,0.001,8,logistic,0.1,0.5308791279669762,0.5325552825552826,0.521624776555359,0.10404021665665078
combined,0.001,8,logistic,1.0,0.533422020123839,0.5336110257985258,0.5008263132555654,0.08518840551703745
combined,0.001,8,logistic,10.0,0.5123223960636887,0.5133407555282555,0.5053133465557276,0.06091357036870982
combined,0.001,8,svm,0.01,0.5235261867905057,0.5257985257985258,0.5260365412612413,0.09174189691832971
combined,0.001,8,svm,0.1,0.5407749613003096,0.5414235257985258,0.5013570518667994,0.08992628355286064
combined,0.001,8,svm,1.0,0.5185723960636887,0.5200975122850123,0.5047979265719446,0.06884599596116422
combined,0.001,8,svm,10.0,0.5123223960636887,0.5133407555282555,0.5031594957061772,0.06091357036870982
combined,0.001,8,lda,0.1,0.533422020123839,0.534666769041769,0.5036883914750111,0.07976952718917106
combined,0.001,8,lda,0.5,0.4923936679935132,0.4950220106470107,0.5307357893815421,0.1260896758800804
combined,0.001,8,lda,0.9,0.5350603070175438,0.5398942977067978,0.5584005394921127,0.08550017740453753
combined,0.001,12,logistic,0.01,0.49800673558897246,0.5031800266175266,0.5577019582504055,0.08455885115221319
combined,0.001,12,logistic,0.1,0.5110261867905057,0.5122850122850123,0.5168329543988648,0.07291075335610649
combined,0.001,12,logistic,1.0,0.5074351780185758,0.5041269963144963,0.49654806824045405,0.103478293013783
combined,0.001,12,logistic,10.0,0.4956492794486215,0.4952587530712531,0.49054224485846976,0.11069517113189983
combined,0.001,12,svm,0.01,0.5020976153619342,0.5047092547092548,0.5200559417846086,0.08268756488706361
combined,0.001,12,svm,0.1,0.5279460139318886,0.5270910114660114,0.49770396234151554,0.08980807221175657
combined,0.001,12,svm,1.0,0.5088071741854636,0.5104102682227682,0.4888342178976854,0.09281003230976852
combined,0.001,12,svm,10.0,0.47859377303552997,0.48174523955773957,0.47865988500663426,0.09040325931731635
combined,0.001,12,lda,0.1,0.5188386867905057,0.5200975122850123,0.5038237540081822,0.06346907137984187
combined,0.001,12,lda,0.5,0.5075736215538846,0.5122850122850123,0.5299890062933068,0.07371564479055442
combined,0.001,12,lda,0.9,0.5069353070175439,0.5107557841932842,0.5594600299001179,0.08354327386223992
combined,0.001,15,logistic,0.01,0.5152686403508772,0.5185682841932842,0.5634183114035087,0.08402122033704548
combined,0.001,15,logistic,0.1,0.5172761867905057,0.519041769041769,0.5219318113758662,0.08191475326560059
combined,0.001,15,logistic,1.0,0.5121371904024767,0.5125217547092548,0.5036172116873066,0.07175044253651035
combined,0.001,15,logistic,10.0,0.4751529559192098,0.476044226044226,0.451812665855816,0.06969665556855233
combined,0.001,15,svm,0.01,0.5172761867905057,0.519041769041769,0.5208818231239865,0.08191475326560059
combined,0.001,15,svm,0.1,0.5284187030075188,0.526854269041769,0.5040378116707209,0.07071593952220391
combined,0.001,15,svm,1.0,0.4817319032876308,0.4836199836199836,0.4596981884859207,0.056782205131259686
combined,0.001,15,svm,10.0,0.4440218192540174,0.44714245495495497,0.44106889466312843,0.07890617573896747
combined,0.001,15,lda,0.1,0.5119307920536635,0.5117027538902539,0.5119138321447,0.09082967941500189
combined,0.001,15,lda,0.5,0.5075736215538846,0.5122850122850123,0.5230433332872623,0.07371564479055442
combined,0.001,15,lda,0.9,0.5131853070175438,0.517512540950041,0.560436592400118,0.09411894310629748
source,0.03,6,logistic,0.01,0.5119503722541648,0.5118115274365275,0.5399661550475453,0.06296767739541592
source,0.03,6,logistic,0.1,0.5180646929824562,0.5209165131040131,0.5397577698842695,0.047123703621515335
source,0.03,6,logistic,1.0,0.5348188946631285,0.5360680282555282,0.5384725888710747,0.04422128751415971
source,0.03,6,logistic,10.0,0.5125536727849034,0.5128672706797707,0.5336845963714434,0.03660767061681852
source,0.03,6,svm,0.01,0.5254176341589267,0.5276732698607699,0.5409060046716054,0.05637755903793276
source,0.03,6,svm,0.1,0.525890323234557,0.5284922706797707,0.5375732817798172,0.04142492073431947
source,0.03,6,svm,1.0,0.5109780425328025,0.5131040131040131,0.5305541830218929,0.03610818782226191
source,0.03,6,svm,10.0,0.519906613961374,0.5206797706797707,0.5324338822700133,0.03566212733076494
source,0.03,6,lda,0.1,0.5233343008255934,0.5276732698607699,0.5382351501455845,0.05399710211734913
source,0.03,6,lda,0.5,0.5176051341589267,0.5198607698607699,0.5502159005049388,0.06784648480002411
source,0.03,6,lda,0.9,0.5030218008255933,0.5042357698607699,0.5349040109464839,0.0634923750719519
source,0.03,12,logistic,0.01,0.5307879072681705,0.5280187858312858,0.5379241416961522,0.06724943538169739
source,0.03,12,logistic,0.1,0.5288701993955477,0.5276732698607699,0.5336359914031401,0.055972076515280814
source,0.03,12,logistic,1.0,0.5160557644110275,0.5149787571662572,0.5259764185279375,0.01375798169254007
source,0.03,12,logistic,10.0,0.505516548724753,0.506110513923014,0.5044194240196078,0.027838930114548147
source,0.03,12,svm,0.01,0.5420280941323898,0.542824785012285,0.5343712855207873,0.051773506288583765
source,0.03,12,svm,0.1,0.5160557644110275,0.5149787571662572,0.5313685753906826,0.01375798169254007
source,0.03,12,svm,1.0,0.5138498820580863,0.513923013923014,0.5094486849015922,0.015265191778946297
source,0.03,12,svm,10.0,0.5128694899012236,0.5128672706797707,0.5080553520750406,0.03858286816486292
source,0.03,12,lda,0.1,0.5296587055874982,0.529548013923014,0.5321191881357806,0.025368241569509488
source,0.03,12,lda,0.5,0.5428297305764411,0.5434070434070434,0.5382985266475011,0.05932382033006839
source,0.03,12,lda,0.9,0.5370379072681704,0.5347755425880426,0.5360906574800973,0.07190623569718113
combined,0.03,8,logistic,0.01,0.528767230576441,0.5288377866502867,0.5514083635098777,0.07100529946926354
combined,0.03,8,logistic,0.1,0.5402110515258736,0.5371237714987716,0.5713232414676397,0.05272257006937699
combined,0.03,8,logistic,1.0,0.5469206103494029,0.5438805282555282,0.549718045112782,0.0314271617236608
combined,0.03,8,logistic,10.0,0.553499557717824,0.5514562858312858,0.5435887512899897,0.03687710209369702
combined,0.03,8,svm,0.01,0.5402110515258736,0.5371237714987716,0.5703833918435796,0.05272257006937699
combined,0.03,8,svm,0.1,0.5464610515258735,0.5438805282555282,0.5524508364200944,0.054106375858163226
combined,0.03,8,svm,1.0,0.545687057717824,0.5436437858312858,0.5487610340188708,0.0521405351233595
combined,0.03,8,svm,10.0,0.545687057717824,0.5436437858312858,0.5496603411101283,0.0521405351233595
combined,0.03,8,lda,0.1,0.537532480097302,0.5363047706797707,0.557678980309229,0.05445361244175858
combined,0.03,8,lda,0.5,0.522310832227628,0.5212620290745291,0.5681407966146985,0.06164452053916714
combined,0.03,8,lda,0.9,0.528767230576441,0.5288377866502867,0.5495286642617574,0.07100529946926354
combined,0.03,12,logistic,0.01,0.5528743734335839,0.5507460585585585,0.5661741958296477,0.10097458506975736
combined,0.03,12,logistic,0.1,0.5381277181925401,0.5360680282555282,0.5754049934118385,0.04632755368023257
combined,0.03,12,logistic,1.0,0.5367584862892525,0.5360680282555282,0.5496893946723427,0.04594928250105131
combined,0.03,12,logistic,10.0,0.5447628722541649,0.5430615274365275,0.5271018193461595,0.060907929109589004
combined,0.03,12,svm,0.01,0.5381277181925401,0.5360680282555282,0.5735291238205809,0.04632755368023257
combined,0.03,12,svm,0.1,0.530953532728881,0.5287290131040131,0.5548364534958721,0.05831864631037498
combined,0.03,12,svm,1.0,0.5536914436827363,0.550637285012285,0.5329030872217309,0.05916018622989018
combined,0.03,12,svm,10.0,0.5245809837092732,0.5219722563472564,0.521063112745098,0.056068883495974844
combined,0.03,12,lda,0.1,0.530953532728881,0.5287290131040131,0.5640690939204629,0.05831864631037498
combined,0.03,12,lda,0.5,0.5353316655609612,0.5347755425880426,0.5735329534774436,0.08697222644213251
combined,0.03,12,lda,0.9,0.5162045739348371,0.5134495290745291,0.5575610383956214,0.06567239325731691
combined,0.03,15,logistic,0.01,0.5455214322571134,0.5429335585585585,0.57058596053553,0.10408522568579195
combined,0.03,15,logistic,0.1,0.5443777181925402,0.542824785012285,0.5759280727093469,0.052397152906128217
combined,0.03,15,logistic,1.0,0.5385128722541648,0.5363047706797707,0.5486684599826772,0.0558298814265782
combined,0.03,15,logistic,10.0,0.5138980263157895,0.5141597563472564,0.5023351692650745,0.04400605300624527
combined,0.03,15,svm,0.01,0.5506277181925402,0.5495815417690417,0.5785545550457025,0.06047463133696254
combined,0.03,15,svm,0.1,0.5385128722541648,0.5363047706797707,0.5579011004072681,0.0558298814265782
combined,0.03,15,svm,1.0,0.5222313596491228,0.5219722563472564,0.5081402667975086,0.05782191579720016
combined,0.03,15,svm,10.0,0.5423519736842105,0.5441172706797707,0.48785313467492264,0.024475605733216707
combined,0.03,15,lda,0.1,0.537532480097302,0.5363047706797707,0.5618632115675217,0.05445361244175858
combined,0.03,15,lda,0.5,0.5559731129293823,0.5569205569205569,0.5779871035585287,0.08271592966948962
combined,0.03,15,lda,0.9,0.5368591515553589,0.5343020577395577,0.5696422812546071,0.10177078342875368
source,0.3,6,logistic,0.01,0.5368278232345569,0.533137540950041,0.5620022597854931,0.097457963105845
source,0.3,6,logistic,0.1,0.54281153250774,0.540950040950041,0.5592462313872917,0.08487603756169002
source,0.3,6,logistic,1.0,0.5254270787262273,0.5266175266175266,0.5553304792311662,0.07700455193511835
source,0.3,6,logistic,10.0,0.5467119084475895,0.5477067977067978,0.5563552435776943,0.09679462524211493
source,0.3,6,svm,0.01,0.5517401039363113,0.5485257985257985,0.560062610570544,0.08256379538665021
source,0.3,6,svm,0.1,0.5417085913312694,0.540950040950041,0.5545179297047766,0.08305343298225154
source,0.3,6,svm,1.0,0.5338829610791684,0.5333742833742834,0.5560734326625387,0.09071305472609226
source,0.3,6,svm,10.0,0.5338829610791684,0.5333742833742834,0.5560734326625387,0.09071305472609226
source,0.3,6,lda,0.1,0.5417085913312694,0.540950040950041,0.5559479754072681,0.08305343298225154
source,0.3,6,lda,0.5,0.5517401039363113,0.5485257985257985,0.560749702841663,0.08256379538665021
source,0.3,6,lda,0.9,0.5581126529559193,0.5563382985257985,0.5627375539031402,0.07211324605879128
source,0.3,12,logistic,0.01,0.5682747770160697,0.5641507985257985,0.5502219761259767,0.07383155612472692
source,0.3,12,logistic,0.1,0.553451413460121,0.5491080569205569,0.555203035161433,0.08454388331944702
source,0.3,12,logistic,1.0,0.5285571465428277,0.5293112714987716,0.5529509377764263,0.03886940822975659
source,0.3,12,logistic,10.0,0.5054902882205514,0.5065839987714988,0.5392584747714875,0.053959740821227106
source,0.3,12,svm,0.01,0.5445228420315494,0.5415322993447993,0.5561505440992187,0.07664786261208345
source,0.3,12,svm,0.1,0.5374857179713991,0.5358312858312858,0.5539313299332891,0.06311203141800573
source,0.3,12,svm,1.0,0.5204025689223057,0.5209165131040131,0.5428576899509804,0.052538198671215175
source,0.3,12,svm,10.0,0.5204025689223057,0.5209165131040131,0.5440755208333333,0.052538198671215175
source,0.3,12,lda,0.1,0.5291523846380657,0.5280187858312858,0.558507107612782,0.07973417586041322
source,0.3,12,lda,0.5,0.5441938946631284,0.5407132985257985,0.559790301811514,0.08279070184101893
source,0.3,12,lda,0.9,0.5519932644110276,0.548762540950041,0.5528331398348814,0.08902998191006842
combined,0.3,8,logistic,0.01,0.5577355613297951,0.5495815417690417,0.581632936891862,0.07664380967309996
combined,0.3,8,logistic,0.1,0.5619780148901665,0.5579763001638002,0.5806930872678018,0.05797431036623438
combined,0.3,8,logistic,1.0,0.5494780148901666,0.5465742731367731,0.5644684148330384,0.052177253989686964
combined,0.3,8,logistic,10.0,0.5557280148901665,0.5533310298935299,0.5640649763194752,0.04253215504986601
combined,0.3,8,svm,0.01,0.5619780148901665,0.5579763001638002,0.5812276555358986,0.05797431036623438
combined,0.3,8,svm,0.1,0.5640613482235,0.5611435298935299,0.5635323948658411,0.041470728894729365
combined,0.3,8,svm,1.0,0.5557280148901665,0.5533310298935299,0.5603499500128999,0.04253215504986601
combined,0.3,8,svm,10.0,0.5557280148901665,0.5533310298935299,0.560554505519313,0.04253215504986601
combined,0.3,8,lda,0.1,0.5347721325372254,0.5309492731367731,0.5629225580034646,0.06316614596804225
combined,0.3,8,lda,0.5,0.5480461263452749,0.5425880425880426,0.5778406551765443,0.06605162796932008
combined,0.3,8,lda,0.9,0.5702355613297951,0.5641507985257985,0.5794675970717235,0.07046950080834308
combined,0.3,12,logistic,0.01,0.5768145086982162,0.5717265561015561,0.581663977268539,0.07020805139921422
combined,0.3,12,logistic,0.1,0.568687573713696,0.5647330569205569,0.5900820813522778,0.0791799163699725
combined,0.3,12,logistic,1.0,0.5804799222320507,0.5771140458640459,0.5759707172342621,0.08986034223836345
combined,0.3,12,logistic,10.0,0.5522623194014448,0.5535677723177723,0.5472057902108212,0.03575731225396734
combined,0.3,12,svm,0.01,0.560875073713696,0.5569205569205569,0.5923285062380215,0.07740455994572398
combined,0.3,12,svm,0.1,0.5778013508034793,0.576295045045045,0.5748263121037889,0.06601593199859365
combined,0.3,12,svm,1.0,0.5510287667698658,0.5533310298935299,0.5525997899159664,0.0347262065174792
combined,0.3,12,svm,10.0,0.5242679308565531,0.5246660012285013,0.5408332411912133,0.04687902411138085
combined,0.3,12,lda,0.1,0.5714288017838715,0.568482545045045,0.5865948476430045,0.07194612501572853
combined,0.3,12,lda,0.5,0.5581965022851245,0.5561015561015561,0.5841650023496241,0.07996867606630108
combined,0.3,12,lda,0.9,0.5752388784461153,0.5719632985257985,0.57765565107622,0.05969673424910197
combined,0.3,15,logistic,0.01,0.5705645086982161,0.5649697993447993,0.586359395731977,0.062371244150114656
combined,0.3,15,logistic,0.1,0.5760405148901666,0.5725455569205569,0.5958428066950464,0.06463542511687857
combined,0.3,15,logistic,1.0,0.5715513508034793,0.5695382882882882,0.5744634161230282,0.0746052573112997
combined,0.3,15,logistic,10.0,0.5580672729618164,0.5619625307125307,0.5342018591976264,0.06117932637890405
combined,0.3,15,svm,0.01,0.5682280148901666,0.5647330569205569,0.5932278133292791,0.06366263581241947
combined,0.3,15,svm,0.1,0.5712224034350583,0.5687192874692875,0.5767060113519091,0.055019585682639816
combined,0.3,15,svm,1.0,0.5502547729618164,0.5541500307125307,0.5334665650799794,0.056953142622226186
combined,0.3,15,svm,10.0,0.5266189370485036,0.5290745290745291,0.5185925809468525,0.02911941053995789
combined,0.3,15,lda,0.1,0.5648498544154503,0.5609067874692875,0.5876581677078726,0.061102351265872545
combined,0.3,15,lda,0.5,0.5671250737136959,0.5636773136773137,0.5883702247346307,0.08437076185588997
combined,0.3,15,lda,0.9,0.5763418196225859,0.5730190417690417,0.5826367101116763,0.03942353125487736
