scheme,alpha,size,family,parameter,balanced_accuracy,accuracy,auc,score_std
combined,0.001,8,lda,0.5,0.5126262626262627,0.5105358115468409,0.5526528679653679,0.019858787197002355
combined,0.001,8,lda,0.9,0.5015850468975469,0.5006944444444444,0.5395386904761905,0.08845509110422459
combined,0.001,12,logistic,0.01,0.5174828643578644,0.5192742374727669,0.5451470057720058,0.04069787231594417
combined,0.001,12,logistic,0.1,0.5348484848484849,0.5335750272331155,0.5604834054834055,0.039297539447639446
combined,0.001,12,logistic,1.0,0.518975468975469,0.5198563453159042,0.5638329725829726,0.038941393154941
combined,0.001,12,logistic,10.0,0.5276560245310246,0.531021922657952,0.5744665404040404,0.04953951789077333
combined,0.001,12,svm,0.01,0.5348484848484849,0.5335750272331155,0.5605609668109668,0.039297539447639446
combined,0.001,12,svm,0.1,0.518975468975469,0.5198563453159042,0.5627732683982685,0.038941393154941
combined,0.001,12,svm,1.0,0.542412968975469,0.5457278050108932,0.5801659451659451,0.05770636607796965
combined,0.001,12,svm,10.0,0.5438018578643579,0.546708197167756,0.5828165584415584,0.05414028138382757
combined,0.001,12,lda,0.1,0.5337324134199134,0.5345622276688453,0.5650532106782107,0.06186271806201892
combined,0.001,12,lda,0.5,0.5098484848484849,0.5085750272331154,0.5624161255411255,0.06438405631558858
combined,0.001,12,lda,0.9,0.5185989357864358,0.5197337962962962,0.5383477633477634,0.05669205136694404
combined,0.001,15,logistic,0.01,0.5096703643578644,0.5119212962962962,0.5421870490620491,0.0401701644279317
combined,0.001,15,logistic,0.1,0.5348484848484848,0.533115468409586,0.5593060064935065,0.05614095559130269
combined,0.001,15,logistic,1.0,0.5120310245310246,0.5125034041394335,0.5604847582972583,0.03212357895181112
combined,0.001,15,logistic,10.0,0.5508207070707071,0.5525599128540305,0.5601289682539683,0.060193646246630074
combined,0.001,15,svm,0.01,0.5279040404040404,0.5257625272331155,0.5593060064935065,0.043221948834297044
combined,0.001,15,svm,0.1,0.518975468975469,0.5198563453159042,0.5583040223665224,0.038941393154941
combined,0.001,15,svm,1.0,0.5577651515151515,0.5603724128540305,0.5662468434343434,0.05361951210165243
combined,0.001,15,svm,10.0,0.5625022546897547,0.5608251633986928,0.575021194083694,0.049577254134775976
combined,0.001,15,lda,0.1,0.526787968975469,0.5272092864923748,0.5640498737373738,0.05022606756389379
combined,0.001,15,lda,0.5,0.5112373737373738,0.5090958605664488,0.5596929112554112,0.05232538642167036
combined,0.001,15,lda,0.9,0.5096703643578644,0.5119212962962962,0.5407602813852814,0.0401701644279317
source,0.03,6,logistic,0.01,0.5109758297258298,0.5144812091503268,0.5289506673881674,0.10102990249247565
source,0.03,6,logistic,0.1,0.5374391233766234,0.5385008169934641,0.5416229256854257,0.10135848308803828
source,0.03,6,logistic,1.0,0.5457724567099567,0.5468341503267974,0.5424824134199134,0.0985867098152961
source,0.03,6,logistic,10.0,0.5374391233766234,0.5385008169934641,0.539563943001443,0.10135848308803828
source,0.03,6,svm,0.01,0.5374391233766234,0.5385008169934641,0.5402737193362194,0.10135848308803828
source,0.03,6,svm,0.1,0.5374391233766234,0.5385008169934641,0.5451330266955267,0.10135848308803828
source,0.03,6,svm,1.0,0.5374391233766234,0.5385008169934641,0.5436462842712844,0.10135848308803828
source,0.03,6,svm,10.0,0.5374391233766234,0.5385008169934641,0.5436462842712844,0.10135848308803828
source,0.03,6,lda,0.1,0.5457724567099567,0.5468341503267974,0.5414903499278498,0.0985867098152961
source,0.03,6,lda,0.5,0.5212932900432901,0.5228145424836601,0.5365070346320346,0.0951364350377811
source,0.03,6,lda,0.9,0.5193091630591631,0.5228145424836601,0.5281488997113997,0.0935918274567538
source,0.03,12,logistic,0.01,0.533524981962482,0.5325333605664488,0.5185890151515151,0.07939589614404699
source,0.03,12,logistic,0.1,0.5379599567099567,0.5375748910675381,0.5371473665223665,0.11239864501446215
source,0.03,12,logistic,1.0,0.5373647186147186,0.5400020424836601,0.5238338744588744,0.08625903069048925
source,0.03,12,logistic,10.0,0.5304202741702742,0.5340958605664488,0.5181921897546897,0.06260944976975683
source,0.03,12,svm,0.01,0.54629329004329,0.5459082244008715,0.5370283189033189,0.11317428738919011
source,0.03,12,svm,0.1,0.5368438852813853,0.5390216503267974,0.5262576659451659,0.09611655712880234
source,0.03,12,svm,1.0,0.5226077741702742,0.5248366013071896,0.5172113997113996,0.07657140749942712
source,0.03,12,svm,10.0,0.5309411075036075,0.5331699346405229,0.512819715007215,0.08438035745445104
source,0.03,12,lda,0.1,0.5457724567099567,0.5468341503267974,0.525043740981241,0.0985867098152961
source,0.03,12,lda,0.5,0.5527169011544012,0.5546466503267974,0.5327191558441559,0.10263686565507442
source,0.03,12,lda,0.9,0.5173791486291487,0.5168470860566449,0.5196424062049062,0.08252714775966377
combined,0.03,8,logistic,0.01,0.47193813131313134,0.47777777777777775,0.4980650252525253,0.03983635883084072
combined,0.03,8,logistic,0.1,0.47880817099567097,0.48709150326797385,0.5182968073593074,0.04808618184966526
combined,0.03,8,logistic,1.0,0.48609983766233766,0.4930044934640523,0.5273710317460317,0.06109122977223302
combined,0.03,8,logistic,10.0,0.4968682359307359,0.5027845860566449,0.5333599386724387,0.06176333685100025
combined,0.03,8,svm,0.01,0.4774192821067821,0.4861111111111111,0.5169426406926407,0.040045581483925
combined,0.03,8,svm,0.1,0.49443317099567097,0.5013378267973856,0.5281777597402597,0.06571764321134808
combined,0.03,8,svm,1.0,0.5057968073593073,0.5105970860566449,0.5347867063492063,0.05007467293008159
combined,0.03,8,svm,10.0,0.5057968073593073,0.5105970860566449,0.5337946428571428,0.05007467293008159
combined,0.03,8,lda,0.1,0.47717126623376627,0.4851919934640523,0.5279347041847042,0.06760473205348705
combined,0.03,8,lda,0.5,0.4690859487734488,0.47777777777777775,0.5141053391053392,0.03714340645663854
combined,0.03,8,lda,0.9,0.463604797979798,0.46944444444444444,0.49968208874458875,0.04451805163624754
combined,0.03,12,logistic,0.01,0.47193813131313134,0.47777777777777775,0.4974264971139971,0.03983635883084072
combined,0.03,12,logistic,0.1,0.48575261544011544,0.49444444444444446,0.5187991522366523,0.048818235374948296
combined,0.03,12,logistic,1.0,0.45512265512265515,0.46411356209150323,0.5091468253968254,0.05300641174135724
combined,0.03,12,logistic,10.0,0.4748196248196248,0.48170615468409583,0.5071302308802309,0.06287160945787522
combined,0.03,12,svm,0.01,0.48634785353535354,0.4939236111111111,0.5186801046176046,0.04765708565409805
combined,0.03,12,svm,0.1,0.45512265512265515,0.46411356209150323,0.5111386183261184,0.05300641174135724
combined,0.03,12,svm,1.0,0.4600626803751804,0.46700027233115465,0.5106601731601732,0.0784593326874008
combined,0.03,12,svm,10.0,0.48618326118326116,0.49287173202614376,0.5167753427128428,0.07855958072243777
combined,0.03,12,lda,0.1,0.47967622655122655,0.48663194444444446,0.5127141955266955,0.05011309704654098
combined,0.03,12,lda,0.5,0.47940340909090906,0.4861111111111111,0.5147880591630591,0.04119318181818182
combined,0.03,12,lda,0.9,0.49562364718614715,0.500296160130719,0.49935290404040406,0.06583761430623737
combined,0.03,15,logistic,0.01,0.48086670274170273,0.48559027777777775,0.4989709595959596,0.0507341380784146
combined,0.03,15,logistic,0.1,0.48662067099567097,0.49444444444444446,0.5202872474747475,0.049185508473183044
combined,0.03,15,logistic,1.0,0.46464646464646464,0.4714052287581699,0.5127719155844156,0.041921758927121855
combined,0.03,15,logistic,10.0,0.49366432178932174,0.4981277233115468,0.503909632034632,0.16086709629931162
combined,0.03,15,svm,0.01,0.49356511544011544,0.501797385620915,0.5206029040404041,0.05407569917983599
combined,0.03,15,svm,0.1,0.47245896464646464,0.4787581699346405,0.5168492965367966,0.038837624962210764
combined,0.03,15,svm,1.0,0.5092893217893217,0.5147399237472767,0.503001443001443,0.14710817487159558
combined,0.03,15,svm,10.0,0.5061688311688312,0.5084354575163399,0.5127967171717172,0.08944866877642203
combined,0.03,15,lda,0.1,0.48027146464646464,0.4861111111111111,0.5207034632034633,0.041803942444068036
combined,0.03,15,lda,0.5,0.48634785353535354,0.4939236111111111,0.5209785353535353,0.04765708565409805
combined,0.03,15,lda,0.9,0.49562364718614715,0.500296160130719,0.5023178210678211,0.06583761430623737
source,0.3,6,logistic,0.01,0.541148088023088,0.5368668300653595,0.5781362734487734,0.03374543772559741
source,0.3,6,logistic,0.1,0.5559050324675324,0.5534790305010893,0.567856240981241,0.03892425022936022
source,0.3,6,logistic,1.0,0.5322195165945166,0.5305010893246187,0.5545084776334777,0.03712526807700391
source,0.3,6,logistic,10.0,0.5405528499278499,0.538834422657952,0.5550608766233767,0.030660627030627743
source,0.3,6,svm,0.01,0.5559050324675324,0.5534790305010893,0.5700257034632035,0.03892425022936022
source,0.3,6,svm,0.1,0.5544417388167389,0.5535403050108932,0.5571126443001443,0.035192728905411974
source,0.3,6,svm,1.0,0.5544417388167389,0.5535403050108932,0.5593348665223665,0.035192728905411974
source,0.3,6,svm,10.0,0.5544417388167389,0.5535403050108932,0.5593348665223665,0.035192728905411974
source,0.3,6,lda,0.1,0.5544417388167389,0.5535403050108932,0.5619376803751803,0.035192728905411974
source,0.3,6,lda,0.5,0.5559050324675324,0.5534790305010893,0.5694669913419914,0.03892425022936022
source,0.3,6,lda,0.9,0.541148088023088,0.5368668300653595,0.5830916305916306,0.03374543772559741
source,0.3,12,logistic,0.01,0.5536480880230881,0.5510518790849673,0.5407742604617605,0.06198651466272548
source,0.3,12,logistic,0.1,0.5619814213564214,0.5593852124183006,0.5682647907647908,0.04676735296361034
source,0.3,12,logistic,1.0,0.5597447691197691,0.5595009531590414,0.5522249278499278,0.041775125745352415
source,0.3,12,logistic,10.0,0.5291892135642136,0.5281284041394335,0.5387405303030304,0.014806096983241878
source,0.3,12,svm,0.01,0.5619814213564214,0.5593852124183006,0.5691328463203463,0.04676735296361034
source,0.3,12,svm,0.1,0.5597447691197691,0.5595009531590414,0.5546487193362193,0.041775125745352415
source,0.3,12,svm,1.0,0.5430781024531025,0.5428342864923748,0.5431371753246753,0.032667275210773464
source,0.3,12,svm,10.0,0.536133658008658,0.5354813453159042,0.5392978896103896,0.021219907026631592
source,0.3,12,lda,0.1,0.5514114357864358,0.551167619825708,0.5600387806637807,0.03359134148244804
source,0.3,12,lda,0.5,0.5383703102453102,0.5353656045751634,0.5616030844155844,0.0740106703305922
source,0.3,12,lda,0.9,0.5238861832611833,0.5207209967320261,0.5399210858585859,0.03926156884869453
combined,0.3,8,logistic,0.01,0.5071654040404041,0.5128472222222222,0.515348575036075,0.05448963807303996
combined,0.3,8,logistic,0.1,0.5174828643578644,0.5192742374727669,0.5342888708513709,0.04069787231594417
combined,0.3,8,logistic,1.0,0.5187973484848485,0.5193899782135076,0.5346536796536796,0.03883372516177545
combined,0.3,8,logistic,10.0,0.5257417929292929,0.5272024782135076,0.5355744949494949,0.036781250637960915
combined,0.3,8,svm,0.01,0.5174828643578644,0.5192742374727669,0.5330587121212121,0.04069787231594417
combined,0.3,8,svm,0.1,0.5187973484848485,0.5193899782135076,0.5381723484848484,0.03883372516177545
combined,0.3,8,svm,1.0,0.5187973484848485,0.5193899782135076,0.5366806457431457,0.03883372516177545
combined,0.3,8,svm,10.0,0.5301609848484848,0.5286492374727669,0.5374183802308802,0.02768149708103561
combined,0.3,8,lda,0.1,0.5187973484848485,0.5193899782135076,0.5379856601731602,0.03883372516177545
combined,0.3,8,lda,0.5,0.508554292929293,0.5114617374727669,0.5273841089466089,0.02966036479584271
combined,0.3,8,lda,0.9,0.4954545454545455,0.5007557189542484,0.5028499278499279,0.0563774526589856
combined,0.3,12,logistic,0.01,0.4910195707070707,0.49525462962962963,0.5148489357864358,0.06541270058153972
combined,0.3,12,logistic,0.1,0.5166148088023088,0.5197337962962962,0.5352858946608947,0.05294564643905832
combined,0.3,12,logistic,1.0,0.5365800865800866,0.5369757625272331,0.5189908008658008,0.07690847987775881
combined,0.3,12,logistic,10.0,0.5312770562770562,0.5295683551198257,0.5118434343434344,0.04416183660652235
combined,0.3,12,svm,0.01,0.5166148088023088,0.5197337962962962,0.5352858946608947,0.05294564643905832
combined,0.3,12,svm,0.1,0.5351911976911977,0.5364549291938998,0.5240074855699856,0.06991574979823839
combined,0.3,12,svm,1.0,0.5390895562770562,0.538827614379085,0.5117257395382395,0.044903095069724126
combined,0.3,12,svm,10.0,0.5382215007215008,0.538827614379085,0.507630772005772,0.046627111470989815
combined,0.3,12,lda,0.1,0.5421356421356421,0.5438078703703704,0.5252439574314574,0.06257012998311105
combined,0.3,12,lda,0.5,0.5082814754689755,0.5114004629629629,0.5302890512265512,0.06473776308116407
combined,0.3,12,lda,0.9,0.5062973484848485,0.5109409041394335,0.5089227092352092,0.05233379922576889
combined,0.3,15,logistic,0.01,0.49935290404040406,0.5035879629629629,0.5120792748917748,0.05033827617553219
combined,0.3,15,logistic,0.1,0.5255433802308802,0.5275462962962962,0.5385001803751804,0.06999728423950935
combined,0.3,15,logistic,1.0,0.5371753246753247,0.5364549291938998,0.5155248917748918,0.07211568143818264
combined,0.3,15,logistic,10.0,0.52005772005772,0.5183415032679739,0.4885209235209235,0.09188832190873855
combined,0.3,15,svm,0.01,0.5166148088023088,0.5197337962962962,0.5385001803751803,0.05294564643905832
combined,0.3,15,svm,0.1,0.5341450216450216,0.5355290032679738,0.5157215007215007,0.09725655548928998
combined,0.3,15,svm,1.0,0.52005772005772,0.5183415032679739,0.4914871933621934,0.09188832190873855
combined,0.3,15,svm,10.0,0.5119724025974026,0.5104677287581699,0.4865891053391054,0.11528141182457556
combined,0.3,15,lda,0.1,0.5397005772005772,0.5423611111111111,0.5177669552669553,0.0903127630630788
combined,0.3,15,lda,0.5,0.5166148088023088,0.5197337962962962,0.5339366883116883,0.05294564643905832
combined,0.3,15,lda,0.9,0.5062973484848485,0.5109409041394335,0.511882665945166,0.05233379922576889
