scheme,alpha,size,family,parameter,balanced_accuracy,accuracy,auc,score_std
erp,0.0,15,lda,0.1,0.44994058229352346,0.455481720945083,0.4278847296494355,0.12508147685175247
erp,0.0,15,lda,0.5,0.4436571598336304,0.4484774106002554,0.38804218657159834,0.08988042731268668
erp,0.0,15,lda,0.9,0.4186571598336304,0.4205838920817369,0.39100713012477717,0.09041917669095201
source,1e-05,6,logistic,0.01,0.4729129530600119,0.4725435025542784,0.44304218657159833,0.09263782704121797
source,1e-05,6,logistic,0.1,0.472756981580511,0.47138409961685823,0.44699346405228757,0.12283479526396295
source,1e-05,6,logistic,1.0,0.45151515151515154,0.45459969667943806,0.4778015448603684,0.13401807596237608
source,1e-05,6,logistic,10.0,0.4588680926916221,0.4638589559386973,0.478030303030303,0.1299178818175671
source,1e-05,6,svm,0.01,0.472756981580511,0.47138409961685823,0.450086155674391,0.12283479526396295
source,1e-05,6,svm,0.1,0.44457070707070706,0.44597900702426563,0.4800445632798574,0.12974977045765995
source,1e-05,6,svm,1.0,0.460256981580511,0.46357159961685823,0.4800445632798574,0.11309587325840813
source,1e-05,6,svm,10.0,0.47692364824717765,0.4802382662835249,0.4815151515151515,0.09088859458691795
source,1e-05,6,lda,0.1,0.4519236482471777,0.45523826628352493,0.4780095068330363,0.1260514967878749
source,1e-05,6,lda,0.5,0.4673573975044564,0.47138409961685823,0.4477361853832442,0.12038620559775698
source,1e-05,6,lda,0.9,0.4729129530600119,0.4725435025542784,0.4446434937611408,0.09263782704121797
source,1e-05,12,logistic,0.01,0.5001188354129531,0.4983536877394636,0.475513963161022,0.13893204104663817
source,1e-05,12,logistic,0.1,0.4969325609031492,0.49887452107279695,0.4629738562091503,0.11325637636026328
source,1e-05,12,logistic,1.0,0.5033125371360665,0.506738904853129,0.4760041592394533,0.08825008228564754
source,1e-05,12,logistic,10.0,0.5185903149138443,0.5236929278416347,0.486455733808675,0.08174678172438736
source,1e-05,12,svm,0.01,0.4895796197266785,0.48961526181353765,0.4633125371360665,0.11008211477927657
source,1e-05,12,svm,0.1,0.5033125371360665,0.506738904853129,0.48245098039215684,0.08825008228564754
source,1e-05,12,svm,1.0,0.538287284610814,0.5406469508301405,0.4940285204991087,0.08449013092647761
source,1e-05,12,svm,10.0,0.538287284610814,0.5406469508301405,0.49472667855020797,0.08449013092647761
source,1e-05,12,lda,0.1,0.47970142602495547,0.4814515485312899,0.4745573380867499,0.11180867711494258
source,1e-05,12,lda,0.5,0.5028966131907309,0.5055276181353767,0.463749257278669,0.14511512809945135
source,1e-05,12,lda,0.9,0.48026589423648247,0.47983516922094505,0.4770409982174688,0.13213385210855802
combined,1e-05,8,logistic,0.01,0.4551767676767677,0.4526959610472541,0.442156862745098,0.14019275825930158
combined,1e-05,8,logistic,0.1,0.4858288770053476,0.4790788633461047,0.47342543077837196,0.11422397674899513
combined,1e-05,8,logistic,1.0,0.4941622103386809,0.4874121966794381,0.4988799762329174,0.10332882232705166
combined,1e-05,8,logistic,10.0,0.5102569815805109,0.5051225255427841,0.4982144979203803,0.10904516408756025
combined,1e-05,8,svm,0.01,0.4701426024955436,0.46293303001277136,0.4695603089720737,0.11510388375620328
combined,1e-05,8,svm,0.1,0.4872177658942365,0.47879150702426565,0.4988799762329174,0.10168954774822012
combined,1e-05,8,svm,1.0,0.5102569815805109,0.5051225255427841,0.4984224598930481,0.10904516408756025
combined,1e-05,8,svm,10.0,0.5116458704693998,0.5048351692209451,0.49499405822935233,0.10173084409016668
combined,1e-05,8,lda,0.1,0.5024955436720142,0.4957455300127714,0.4911140819964349,0.09413888536726676
combined,1e-05,8,lda,0.5,0.47847593582887704,0.4712663633461047,0.46347296494355317,0.10240349531220541
combined,1e-05,8,lda,0.9,0.44962121212121214,0.4520573914431673,0.44437908496732026,0.14392114207259402
combined,1e-05,12,logistic,0.01,0.4511066547831254,0.4447657247765006,0.43891265597147944,0.10553180273274516
combined,1e-05,12,logistic,0.1,0.4631981580510992,0.454312340357599,0.47314022578728465,0.11166026643731866
combined,1e-05,12,logistic,1.0,0.5015151515151515,0.4966714559386973,0.49117052881758766,0.09780501925445552
combined,1e-05,12,logistic,10.0,0.5398321449792038,0.5399564974457216,0.5045662507427213,0.09436924638945375
combined,1e-05,12,svm,0.01,0.47888443256090313,0.47190493295019154,0.46567736185383246,0.0958781713431678
combined,1e-05,12,svm,0.1,0.49318181818181817,0.488338122605364,0.4910932857991681,0.10999769008953983
combined,1e-05,12,svm,1.0,0.5255347593582887,0.5220765485312899,0.5047177658942364,0.09733231074361828
combined,1e-05,12,svm,10.0,0.5314988116458704,0.5321439974457216,0.503475935828877,0.08059470497341321
combined,1e-05,12,lda,0.1,0.49318181818181817,0.488338122605364,0.4876292335115865,0.10999769008953983
combined,1e-05,12,lda,0.5,0.4654040404040404,0.4626456736909323,0.4556120023767083,0.10121269135400038
combined,1e-05,12,lda,0.9,0.430273321449792,0.42717313218390807,0.43372846108140223,0.1269892690478865
combined,1e-05,15,logistic,0.01,0.45069815805109925,0.4441271551724138,0.43615864527629233,0.1159450068623372
combined,1e-05,15,logistic,0.1,0.47153149138443257,0.4626456736909323,0.47502376708259064,0.09929706886360058
combined,1e-05,15,logistic,1.0,0.5162210338680927,0.5151899744572158,0.502192513368984,0.09295887360426489
combined,1e-05,15,logistic,10.0,0.5314988116458704,0.5321439974457216,0.5185531788472966,0.08059470497341321
combined,1e-05,15,svm,0.01,0.47888443256090313,0.47190493295019154,0.4748930481283422,0.0958781713431678
combined,1e-05,15,svm,0.1,0.508868092691622,0.5059307151979566,0.49749851455733807,0.09427260477355287
combined,1e-05,15,svm,1.0,0.5314988116458704,0.5321439974457216,0.5211883541295306,0.08059470497341321
combined,1e-05,15,svm,10.0,0.5463606654783125,0.5507802522349936,0.5388027332144979,0.11732248826421962
combined,1e-05,15,lda,0.1,0.5015151515151515,0.4966714559386973,0.4882828282828283,0.09780501925445552
combined,1e-05,15,lda,0.5,0.47888443256090313,0.47190493295019154,0.46880273321449795,0.0958781713431678
combined,1e-05,15,lda,0.9,0.45110665478312534,0.45303520114942525,0.4334254307783719,0.14111093663450716
source,0.001,6,logistic,0.01,0.45207961972667854,0.4549509099616858,0.44478312537136067,0.10561765997787731
source,0.001,6,logistic,0.1,0.46319073083778967,0.47097900702426565,0.4523232323232323,0.09378985686338144
source,0.001,6,logistic,1.0,0.48803475935828877,0.488338122605364,0.4574064171122995,0.1127715129261168
source,0.001,6,logistic,10.0,0.4973484848484848,0.4966714559386973,0.47314319667260846,0.1031730013815095
source,0.001,6,svm,0.01,0.46319073083778967,0.47097900702426565,0.44994949494949493,0.09378985686338144
source,0.001,6,svm,0.1,0.4963680926916221,0.496150622605364,0.4610427807486631,0.12685948979331493
source,0.001,6,svm,1.0,0.4973484848484848,0.4966714559386973,0.47698752228163993,0.1031730013815095
source,0.001,6,svm,10.0,0.4890151515151515,0.488338122605364,0.4794385026737968,0.11439294407937232
source,0.001,6,lda,0.1,0.4713680926916221,0.472713122605364,0.4633630421865716,0.08736274233540466
source,0.001,6,lda,0.5,0.45526589423648245,0.46328424329501916,0.4470083184789067,0.09614987623503529
source,0.001,6,lda,0.9,0.45207961972667854,0.45547174329501916,0.4429738562091503,0.07866237879548642
source,0.001,12,logistic,0.01,0.4823158051099228,0.4815692848020434,0.46107248960190134,0.13328776353107705
source,0.001,12,logistic,0.1,0.4756907308377897,0.47971743295019154,0.4609180035650624,0.10859237422060133
source,0.001,12,logistic,1.0,0.48803475935828877,0.49030571519795657,0.4824539512774807,0.07159233418628162
source,0.001,12,logistic,10.0,0.5112373737373738,0.5149545019157088,0.4956981580510992,0.07096454622594192
source,0.001,12,svm,0.01,0.4756907308377897,0.47971743295019154,0.46050505050505053,0.10859237422060133
source,0.001,12,svm,0.1,0.48803475935828877,0.49030571519795657,0.47670528817587643,0.07159233418628162
source,0.001,12,svm,1.0,0.5156565656565657,0.5149545019157088,0.4949435531788473,0.07683867385058982
source,0.001,12,svm,10.0,0.5226010101010101,0.5235751915708813,0.49904931669637553,0.08708717579210519
source,0.001,12,lda,0.1,0.46442364824717763,0.4650183588761175,0.4759536541889483,0.09690735113918147
source,0.001,12,lda,0.5,0.46874628639334526,0.47109674329501916,0.4552673796791443,0.10934307816756576
source,0.001,12,lda,0.9,0.4989824717765894,0.4982359514687101,0.4626737967914438,0.1037969862119094
combined,0.001,8,logistic,0.01,0.4468434343434343,0.44633022030651337,0.4357100415923945,0.11028453837657053
combined,0.001,8,logistic,0.1,0.5056818181818181,0.49759738186462327,0.4694266191325015,0.1071502511290247
combined,0.001,8,logistic,1.0,0.49971776589423644,0.48949752554278414,0.49341354723707664,0.08097629049173953
combined,0.001,8,logistic,10.0,0.49971776589423644,0.48949752554278414,0.4986512180629828,0.08097629049173953
combined,0.001,8,svm,0.01,0.5056818181818181,0.49759738186462327,0.4660516934046346,0.1071502511290247
combined,0.001,8,svm,0.1,0.5066622103386809,0.49811821519795657,0.4943939393939394,0.08161960268574567
combined,0.001,8,svm,1.0,0.492773321449792,0.48087683588761176,0.4997623291740939,0.0826943901976549
combined,0.001,8,svm,10.0,0.5080510992275697,0.4978308588761175,0.4980124777183601,0.06796313005133825
combined,0.001,8,lda,0.1,0.49832887700534756,0.48978488186462327,0.4905704099821747,0.09648734974708516
combined,0.001,8,lda,0.5,0.5056818181818181,0.49759738186462327,0.45694890077243017,0.1071502511290247
combined,0.001,8,lda,0.9,0.4464349376114082,0.4471384099616858,0.4380837789661319,0.09501384542381346
combined,0.001,12,logistic,0.01,0.4631981580510992,0.4548331736909323,0.4393285799168152,0.08559440928248328
combined,0.001,12,logistic,0.1,0.467773321449792,0.4549509099616858,0.475513963161022,0.1066348964076334
combined,0.001,12,logistic,1.0,0.490975935828877,0.480525622605364,0.5005614973262031,0.09683988984764551
combined,0.001,12,logistic,10.0,0.5076426024955436,0.49719228927203063,0.5092097445038621,0.07045721375136746
combined,0.001,12,svm,0.01,0.467773321449792,0.4549509099616858,0.4682590612002377,0.1066348964076334
combined,0.001,12,svm,0.1,0.490975935828877,0.480525622605364,0.5002020202020202,0.09683988984764551
combined,0.001,12,svm,1.0,0.5076426024955436,0.49719228927203063,0.5104515745692216,0.07045721375136746
combined,0.001,12,svm,10.0,0.5076426024955436,0.49719228927203063,0.5117557932263814,0.07045721375136746
combined,0.001,12,lda,0.1,0.490975935828877,0.480525622605364,0.4956803327391563,0.09683988984764551
combined,0.001,12,lda,0.5,0.4614007724301842,0.44621248403575986,0.46113487819370175,0.08141558375079556
combined,0.001,12,lda,0.9,0.4691622103386809,0.46293303001277136,0.43497326203208553,0.1136590449560549
combined,0.001,15,logistic,0.01,0.46042038027332144,0.4559287196679438,0.4347653000594177,0.10075244238547092
combined,0.001,15,logistic,0.1,0.47610665478312536,0.46328424329501916,0.4762863933452169,0.09306569517371921
combined,0.001,15,logistic,1.0,0.4993092691622103,0.4888589559386973,0.507739156268568,0.08302598292027155
combined,0.001,15,logistic,10.0,0.500289661319073,0.4879330300127714,0.5251010101010101,0.07610320565700027
combined,0.001,15,svm,0.01,0.47610665478312536,0.46328424329501916,0.47236482471776586,0.09306569517371921
combined,0.001,15,svm,0.1,0.4993092691622103,0.4888589559386973,0.5099613784907903,0.08302598292027155
combined,0.001,15,svm,1.0,0.500289661319073,0.4879330300127714,0.5247207367795603,0.07610320565700027
combined,0.001,15,svm,10.0,0.5077985739750446,0.49875678480204344,0.5522994652406417,0.08757431717131253
combined,0.001,15,lda,0.1,0.4993092691622103,0.4888589559386973,0.5018033273915627,0.08302598292027155
combined,0.001,15,lda,0.5,0.46875371360665474,0.45402498403575986,0.4663517528223411,0.09418253895443492
combined,0.001,15,lda,0.9,0.4530674390968509,0.4481162196679438,0.43404634581105167,0.09474227476365005
source,0.03,6,logistic,0.01,0.48834670231729055,0.49806433588761173,0.503544266191325,0.05349333124673942
source,0.03,6,logistic,0.1,0.4748663101604278,0.4897310025542784,0.4771954842543078,0.05653692342829056
source,0.03,6,logistic,1.0,0.45599376114081996,0.47173331736909324,0.4791354723707665,0.07293974383201625
source,0.03,6,logistic,10.0,0.4569741532976827,0.47225415070242655,0.47900475341651816,0.07452811650400924
source,0.03,6,svm,0.01,0.4748663101604278,0.4897310025542784,0.4773469994058229,0.05653692342829056
source,0.03,6,svm,0.1,0.45599376114081996,0.47173331736909324,0.48054961378490785,0.07293974383201625
source,0.03,6,svm,1.0,0.4569741532976827,0.47225415070242655,0.47943850267379673,0.07452811650400924
source,0.03,6,svm,10.0,0.4569741532976827,0.47225415070242655,0.4781758764111705,0.07452811650400924
source,0.03,6,lda,0.1,0.45599376114081996,0.47173331736909324,0.47853535353535354,0.07293974383201625
source,0.03,6,lda,0.5,0.4665329768270945,0.48139766922094507,0.4842840166369578,0.06046830399784274
source,0.03,6,lda,0.9,0.48834670231729055,0.49806433588761173,0.5066161616161616,0.05349333124673942
source,0.03,12,logistic,0.01,0.5113859180035651,0.5249161877394636,0.514676173499703,0.05485836285268837
source,0.03,12,logistic,0.1,0.4776440879382056,0.49887252554278416,0.5076084373143197,0.045587448762625694
source,0.03,12,logistic,1.0,0.46031639928698753,0.4807052203065134,0.4658645276292335,0.08101401232350323
source,0.03,12,logistic,10.0,0.44766042780748666,0.4633999840357599,0.4467765894236483,0.06797107906282672
source,0.03,12,svm,0.01,0.49847742127153893,0.5164651181353768,0.50791146761735,0.0373656391807503
source,0.03,12,svm,0.1,0.4716800356506239,0.4893259099616858,0.4739126559714795,0.06956152889718166
source,0.03,12,svm,1.0,0.4407159833630422,0.4547792943805875,0.44293226381461676,0.07145868561106347
source,0.03,12,svm,10.0,0.4673573975044564,0.4803540070242657,0.4357546048722519,0.07144327710213726
source,0.03,12,lda,0.1,0.4755941770647653,0.49765924329501915,0.48256090314913846,0.08445549799815073
source,0.03,12,lda,0.5,0.5113859180035651,0.5249161877394636,0.5146732026143791,0.05485836285268837
source,0.03,12,lda,0.9,0.4947192513368984,0.508249521072797,0.5043166963755199,0.056081283907069214
combined,0.03,8,logistic,0.01,0.5147355912061794,0.526937659642401,0.5170112893642305,0.04758429100969949
combined,0.03,8,logistic,0.1,0.49904931669637553,0.5093450670498084,0.4894385026737968,0.05010274567117472
combined,0.03,8,logistic,1.0,0.4557486631016043,0.46444165070242655,0.473321449792038,0.06281757700772853
combined,0.03,8,logistic,10.0,0.4621212121212121,0.4737009099616858,0.47840760546642896,0.05253565295493083
combined,0.03,8,svm,0.01,0.49904931669637553,0.5093450670498084,0.4923024361259655,0.05010274567117472
combined,0.03,8,svm,0.1,0.4682486631016043,0.4737009099616858,0.47554367201426023,0.04714406784142681
combined,0.03,8,svm,1.0,0.4621212121212121,0.4737009099616858,0.47840760546642896,0.05253565295493083
combined,0.03,8,svm,10.0,0.4537878787878788,0.4653675766283525,0.47840760546642896,0.03814814578308009
combined,0.03,8,lda,0.1,0.46726827094474155,0.47462683588761173,0.47633986928104577,0.028062591040779523
combined,0.03,8,lda,0.5,0.5054218657159834,0.5180834929757343,0.4971271538918598,0.07988146048172717
combined,0.03,8,lda,0.9,0.5300133689839572,0.5438916826309068,0.5179916815210933,0.03171314326253021
combined,0.03,12,logistic,0.01,0.4782159833630422,0.4917524744572158,0.5091027926322044,0.05561800635484462
combined,0.03,12,logistic,0.1,0.49390225787284614,0.5098659003831418,0.5027807486631015,0.023659259469528578
combined,0.03,12,logistic,1.0,0.45019310754604874,0.45784243295019156,0.4876440879382056,0.015300059417706492
combined,0.03,12,logistic,10.0,0.4412878787878788,0.44818007662835246,0.4631699346405228,0.04103252168653899
combined,0.03,12,svm,0.01,0.5008467023172906,0.5184865900383142,0.5006892453951277,0.025134901341622662
combined,0.03,12,svm,0.1,0.45019310754604874,0.45784243295019156,0.4916963755199049,0.015300059417706492
combined,0.03,12,svm,1.0,0.4412878787878788,0.44818007662835246,0.4646405228758169,0.04103252168653899
combined,0.03,12,svm,10.0,0.4412878787878788,0.44818007662835246,0.45898989898989895,0.04103252168653899
combined,0.03,12,lda,0.1,0.48140968508615567,0.48498164112388253,0.4940166369578134,0.034953374891179625
combined,0.03,12,lda,0.5,0.49349376114082,0.5101532567049809,0.5086631016042781,0.0410778373845648
combined,0.03,12,lda,0.9,0.4865493166963755,0.5000858077905492,0.5029590017825312,0.04041048682015785
combined,0.03,15,logistic,0.01,0.4796048722519311,0.49146511813537674,0.5007159833630422,0.04255163486905386
combined,0.03,15,logistic,0.1,0.49791295306001193,0.5092273307790549,0.5081699346405228,0.02714056592443316
combined,0.03,15,logistic,1.0,0.4450460487225193,0.4563956736909323,0.48982471776589426,0.04002302181830703
combined,0.03,15,logistic,10.0,0.44349376114081995,0.45599257662835246,0.47896316102198455,0.05746182222489578
combined,0.03,15,svm,0.01,0.49390225787284614,0.5098659003831418,0.5025935828877005,0.023659259469528578
combined,0.03,15,svm,0.1,0.45019310754604874,0.45784243295019156,0.495291146761735,0.015300059417706492
combined,0.03,15,svm,1.0,0.4361408199643494,0.4467333173690932,0.4757397504456328,0.06389516570689138
combined,0.03,15,svm,10.0,0.46612448009506835,0.4728947158365262,0.47881758764111704,0.09935369113780433
combined,0.03,15,lda,0.1,0.4740567439096851,0.47572238186462323,0.49357991681521096,0.028020256583187606
combined,0.03,15,lda,0.5,0.49349376114082,0.5106740900383142,0.5045335710041592,0.030051206276995854
combined,0.03,15,lda,0.9,0.4796048722519311,0.49146511813537674,0.504809863339275,0.04255163486905386
source,0.3,6,logistic,0.01,0.4969325609031492,0.5180814974457215,0.47941176470588237,0.04222929566889668
source,0.3,6,logistic,0.1,0.496524064171123,0.517963761174968,0.48024064171122993,0.07768271490108254
source,0.3,6,logistic,1.0,0.48859922756981583,0.5088222381864623,0.48086749851455735,0.05404418692786414
source,0.3,6,logistic,10.0,0.47332144979203805,0.4918682151979566,0.48427807486631014,0.03773571713026676
source,0.3,6,svm,0.01,0.496524064171123,0.517963761174968,0.4773767082590612,0.07768271490108254
source,0.3,6,svm,0.1,0.48859922756981583,0.5088222381864623,0.4809982174688057,0.05404418692786414
source,0.3,6,svm,1.0,0.46498811645870475,0.48353488186462323,0.4853891859774213,0.033300232038609566
source,0.3,6,svm,10.0,0.46498811645870475,0.48353488186462323,0.4853891859774213,0.033300232038609566
source,0.3,6,lda,0.1,0.48859922756981583,0.5088222381864623,0.4817498514557338,0.05404418692786414
source,0.3,6,lda,0.5,0.496524064171123,0.5174429278416347,0.4767201426024955,0.062096336099081544
source,0.3,6,lda,0.9,0.5052658942364825,0.5264148307790549,0.47830065359477125,0.05357235522611425
source,0.3,12,logistic,0.01,0.45207961972667854,0.46681433588761173,0.45920677361853834,0.03366457495391519
source,0.3,12,logistic,0.1,0.4604129530600119,0.47462683588761173,0.46634878193701723,0.03221909724496745
source,0.3,12,logistic,1.0,0.48294711824123593,0.5058768358876118,0.45628342245989306,0.08349526136946092
source,0.3,12,logistic,10.0,0.47600267379679145,0.4972561462324393,0.4485412953060012,0.09186152410707514
source,0.3,12,svm,0.01,0.4604129530600119,0.47462683588761173,0.4652376708259061,0.03221909724496745
source,0.3,12,svm,0.1,0.47461378490790257,0.4975435025542784,0.45620617944147357,0.08288717344052596
source,0.3,12,svm,1.0,0.46864973262032084,0.48799688697318006,0.45055555555555554,0.09840574209810372
source,0.3,12,svm,10.0,0.46864973262032084,0.48799688697318006,0.4495959595959596,0.09840574209810372
source,0.3,12,lda,0.1,0.4755941770647653,0.49806433588761173,0.4663844325609031,0.07076656948299954
source,0.3,12,lda,0.5,0.4604129530600119,0.47462683588761173,0.46169637551990494,0.03221909724496745
source,0.3,12,lda,0.9,0.46874628639334526,0.4829601692209451,0.4611883541295306,0.046856804834307736
combined,0.3,8,logistic,0.01,0.5181743909685086,0.5251496647509579,0.4820439691027926,0.0732897373400888
combined,0.3,8,logistic,0.1,0.5334521687462864,0.5425087803320562,0.4706238859180036,0.056298708015976986
combined,0.3,8,logistic,1.0,0.4766711229946524,0.49106002554278416,0.46220142602495545,0.03751415669439008
combined,0.3,8,logistic,10.0,0.47970142602495547,0.49134738186462323,0.45848781937017224,0.044203561531570366
combined,0.3,8,svm,0.01,0.525118835412953,0.5346962803320562,0.47446821152703506,0.05246708809348235
combined,0.3,8,svm,0.1,0.4891711229946524,0.5003192848020435,0.4588680926916221,0.01615306714403501
combined,0.3,8,svm,1.0,0.47970142602495547,0.49134738186462323,0.4598068924539513,0.044203561531570366
combined,0.3,8,svm,10.0,0.47970142602495547,0.49134738186462323,0.4620499108734403,0.044203561531570366
combined,0.3,8,lda,0.1,0.4891711229946524,0.5003192848020435,0.46797088532382647,0.01615306714403501
combined,0.3,8,lda,0.5,0.5167855020796197,0.5268837803320562,0.47452465834818774,0.05377361525233168
combined,0.3,8,lda,0.9,0.5034685086155675,0.5075570721583653,0.4890374331550802,0.06203053642750057
combined,0.3,12,logistic,0.01,0.5024881164587047,0.5090038314176245,0.47532382650029703,0.06084231161363761
combined,0.3,12,logistic,0.1,0.5064022578728461,0.5162954980842912,0.4640522875816993,0.07046484696505079
combined,0.3,12,logistic,1.0,0.5156491384432561,0.5252035440613028,0.4687641117052882,0.03287059068176394
combined,0.3,12,logistic,10.0,0.49260992275698157,0.49835169220945086,0.4628639334521687,0.0523700115430579
combined,0.3,12,svm,0.01,0.5133467023172906,0.5249161877394636,0.4657843137254902,0.05711922624292073
combined,0.3,12,svm,0.1,0.5281491384432561,0.534462803320562,0.47469994058229353,0.03580330989372081
combined,0.3,12,svm,1.0,0.49260992275698157,0.49835169220945086,0.464126559714795,0.0523700115430579
combined,0.3,12,svm,10.0,0.5134432560903149,0.5159442848020435,0.46531491384432555,0.03427378177374677
combined,0.3,12,lda,0.1,0.5203877005347594,0.5260117337164751,0.4695573380867498,0.014755829940707456
combined,0.3,12,lda,0.5,0.5260992275698158,0.533249521072797,0.47601901366607247,0.05480574872846751
combined,0.3,12,lda,0.9,0.5024881164587047,0.5090038314176245,0.4754753416518122,0.06084231161363761
combined,0.3,15,logistic,0.01,0.49554367201426025,0.5003831417624521,0.48099524658348186,0.0734196591725486
combined,0.3,15,logistic,0.1,0.5104129530600119,0.5171036877394636,0.4732293523469994,0.04093678390879559
combined,0.3,15,logistic,1.0,0.5082961972667854,0.5144975255427842,0.4596613190730838,0.06253310830549152
combined,0.3,15,logistic,10.0,0.46139334521687464,0.47173331736909324,0.4563576945929887,0.0727497996657675
combined,0.3,15,svm,0.01,0.49904931669637553,0.5084829980842912,0.47601901366607247,0.06354800791879675
combined,0.3,15,svm,0.1,0.5009432560903149,0.5066850255427842,0.457397504456328,0.04943560543566548
combined,0.3,15,svm,1.0,0.47389334521687465,0.4804717432950192,0.4586571598336304,0.06428472928576079
combined,0.3,15,svm,10.0,0.4524881164587047,0.4649644795657727,0.4636363636363636,0.05283659412085651
combined,0.3,15,lda,0.1,0.5082961972667854,0.5159442848020435,0.474058229352347,0.039318118374368924
combined,0.3,15,lda,0.5,0.49904931669637553,0.5084829980842912,0.47741235888294714,0.06354800791879675
combined,0.3,15,lda,0.9,0.49554367201426025,0.5003831417624521,0.4777926322043969,0.0734196591725486
