scheme,alpha,size,family,parameter,balanced_accuracy,accuracy,auc,score_std
source,1e-05,6,logistic,1.0,0.4885912698412698,0.4952389001577643,0.48850784632034633,0.05111138495778926
source,1e-05,6,logistic,10.0,0.4885912698412698,0.4952389001577643,0.49724251443001444,0.05111138495778926
source,1e-05,6,svm,0.01,0.5246189574314575,0.5431691833821651,0.493328373015873,0.07083241712644633
source,1e-05,6,svm,0.1,0.4834776334776335,0.49206483359627373,0.4858247655122655,0.08266605995841969
source,1e-05,6,svm,1.0,0.4885912698412698,0.4952389001577643,0.49058441558441557,0.05111138495778926
source,1e-05,6,svm,10.0,0.4955357142857143,0.5025918413342348,0.4953981782106782,0.06460615369294058
source,1e-05,6,lda,0.1,0.4991026334776335,0.5105833521147922,0.4856128246753247,0.07033872008961081
source,1e-05,6,lda,0.5,0.511424512987013,0.5271955525505221,0.4870445526695526,0.07904769615724394
source,1e-05,6,lda,0.9,0.5281655844155845,0.5431691833821651,0.4872519841269841,0.06765941459676848
source,1e-05,12,logistic,0.01,0.46159812409812406,0.470006010066862,0.45473484848484846,0.060947119942706296
source,1e-05,12,logistic,0.1,0.4942122113997114,0.5000563443768312,0.4703147546897547,0.10062011042313009
source,1e-05,12,logistic,1.0,0.494142316017316,0.5032304109383217,0.514003878066378,0.06439249793422507
source,1e-05,12,logistic,10.0,0.4789637445887446,0.48852452858538054,0.5269660894660895,0.05564314245686244
source,1e-05,12,svm,0.01,0.5203327922077923,0.5265569829464353,0.46757756132756134,0.06756806325968609
source,1e-05,12,svm,0.1,0.494142316017316,0.5032304109383217,0.507616341991342,0.06439249793422507
source,1e-05,12,svm,1.0,0.4789637445887446,0.48852452858538054,0.527601911976912,0.05564314245686244
source,1e-05,12,svm,10.0,0.48521374458874456,0.4958774697618511,0.5228963744588745,0.05749256049011818
source,1e-05,12,lda,0.1,0.473829816017316,0.47926526932612123,0.4961783008658009,0.056451854906851236
source,1e-05,12,lda,0.5,0.49778363997114,0.5099447825107054,0.458946608946609,0.06911320022914393
source,1e-05,12,lda,0.9,0.47122113997113996,0.4786266997220344,0.4549918831168831,0.058062819592971326
combined,1e-05,8,logistic,0.01,0.4892766955266955,0.5006855232514462,0.46785939754689754,0.08701836339079645
combined,1e-05,8,logistic,0.1,0.4577741702741703,0.4680996919840733,0.4619205447330447,0.09266677945094189
combined,1e-05,8,logistic,1.0,0.5010664682539683,0.5025918413342348,0.48273809523809524,0.05566788774698291
combined,1e-05,8,logistic,10.0,0.5195481601731602,0.5211103598527533,0.4974364177489178,0.04731071267593242
combined,1e-05,8,svm,0.01,0.4577741702741703,0.4680996919840733,0.46323277417027414,0.09266677945094189
combined,1e-05,8,svm,0.1,0.5151289682539683,0.5192040417699647,0.48544597763347763,0.054559100521320375
combined,1e-05,8,svm,1.0,0.5003720238095238,0.5025918413342348,0.4898606601731602,0.053106151244378653
combined,1e-05,8,svm,10.0,0.48474702380952384,0.48788595898129367,0.49017631673881673,0.047126336658699974
combined,1e-05,8,lda,0.1,0.4811958874458875,0.4828055743370145,0.48439078282828285,0.09220088527100892
combined,1e-05,8,lda,0.5,0.4622835497835498,0.47545263316054387,0.4691468253968254,0.11278617598127551
combined,1e-05,8,lda,0.9,0.4830266955266955,0.4933325820749756,0.46975333694083693,0.07631207866255835
combined,1e-05,12,logistic,0.01,0.47945526695526697,0.48535046202389,0.46141323953823954,0.084941852597731
combined,1e-05,12,logistic,0.1,0.4830266955266955,0.48951994590939824,0.4645247113997114,0.11276244218105384
combined,1e-05,12,logistic,1.0,0.4668853715728716,0.4719123281496507,0.4816535894660895,0.046773663460613644
combined,1e-05,12,logistic,10.0,0.454658189033189,0.4639208173690932,0.4681547619047619,0.02816088548986126
combined,1e-05,12,svm,0.01,0.4908391955266955,0.4987792051686575,0.4593704906204906,0.09969724146655949
combined,1e-05,12,svm,0.1,0.480079816017316,0.4866182105025918,0.4839669011544012,0.06049945484400083
combined,1e-05,12,svm,1.0,0.44329455266955264,0.454661558109834,0.46873196248196247,0.04569216543588931
combined,1e-05,12,svm,10.0,0.46983225108225113,0.48053301780482305,0.4693046536796537,0.05628648616050545
combined,1e-05,12,lda,0.1,0.47070481601731606,0.47481406355645706,0.4818069083694084,0.08988293552530019
combined,1e-05,12,lda,0.5,0.4908391955266955,0.4987792051686575,0.4526041666666667,0.09969724146655949
combined,1e-05,12,lda,0.9,0.47945526695526697,0.48535046202389,0.4616251803751803,0.084941852597731
combined,1e-05,15,logistic,0.01,0.48570526695526695,0.49206483359627373,0.45674152236652243,0.08971441982782624
combined,1e-05,15,logistic,0.1,0.48458919552669555,0.4914262639921869,0.46013483044733045,0.09291709246399495
combined,1e-05,15,logistic,1.0,0.4590728715728716,0.46138532041168956,0.4752164502164502,0.07109824676248835
combined,1e-05,15,logistic,10.0,0.48206845238095236,0.48852452858538054,0.48522501803751805,0.05882703527932604
combined,1e-05,15,svm,0.01,0.4908391955266955,0.4987792051686575,0.45834460678210676,0.09969724146655949
combined,1e-05,15,svm,0.1,0.46532287157287155,0.4687382615881601,0.4743483946608946,0.07598869574332011
combined,1e-05,15,svm,1.0,0.4698367604617605,0.4773589512433326,0.4825171356421356,0.06445147732793072
combined,1e-05,15,svm,10.0,0.4855361652236653,0.4946003305536774,0.5066310425685425,0.057228667532815185
combined,1e-05,15,lda,0.1,0.466017316017316,0.470006010066862,0.47584776334776335,0.06094537608356151
combined,1e-05,15,lda,0.5,0.4908391955266955,0.4987792051686575,0.44934839466089466,0.09969724146655949
combined,1e-05,15,lda,0.9,0.49351776695526695,0.5019626624596198,0.457165404040404,0.09056837284535853
source,0.001,6,logistic,0.01,0.48798701298701297,0.4987792051686575,0.4858270202020202,0.0983837082656441
source,0.001,6,logistic,0.1,0.5172077922077922,0.5233829163849448,0.4904874639249639,0.10135249230789081
source,0.001,6,logistic,1.0,0.49126984126984125,0.4952389001577643,0.5077042748917748,0.050941265798880725
source,0.001,6,logistic,10.0,0.5104459776334775,0.5137574186762828,0.5052128427128426,0.04978458909481721
source,0.001,6,svm,0.01,0.5241522366522366,0.5320036060401172,0.48875135281385285,0.09148517124714152
source,0.001,6,svm,0.1,0.49126984126984125,0.49397115167906247,0.5030235389610389,0.072125598602973
source,0.001,6,svm,1.0,0.49908234126984125,0.5044981594170235,0.507950036075036,0.04682342371315915
source,0.001,6,svm,10.0,0.49908234126984125,0.5044981594170235,0.5090300324675324,0.04682342371315915
source,0.001,6,lda,0.1,0.5064484126984127,0.5086770340320036,0.5046469155844155,0.07866324438819534
source,0.001,6,lda,0.5,0.5120941558441559,0.5214765983021561,0.4850965007215007,0.12032933282662542
source,0.001,6,lda,0.9,0.481737012987013,0.4914262639921869,0.48532873376623376,0.0944515848866349
source,0.001,12,logistic,0.01,0.4678481240981241,0.4773589512433326,0.4568362193362193,0.06627054455257078
source,0.001,12,logistic,0.1,0.5020247113997114,0.5093156036360904,0.46660579004329006,0.09677086162985249
source,0.001,12,logistic,1.0,0.48521374458874456,0.4958774697618511,0.5084843975468976,0.05749256049011818
source,0.001,12,logistic,10.0,0.49302624458874456,0.5051367290211104,0.5241003787878789,0.060663212132746204
source,0.001,12,svm,0.01,0.5203327922077923,0.5265569829464353,0.462398538961039,0.06756806325968609
source,0.001,12,svm,0.1,0.48521374458874456,0.4958774697618511,0.5061710858585858,0.05749256049011818
source,0.001,12,svm,1.0,0.48521374458874456,0.4958774697618511,0.5311733405483405,0.05749256049011818
source,0.001,12,svm,10.0,0.4789637445887446,0.48852452858538054,0.5225311147186147,0.05564314245686244
source,0.001,12,lda,0.1,0.4959528318903319,0.501324092855533,0.4961534992784993,0.07734517368422748
source,0.001,12,lda,0.5,0.5067122113997113,0.5172977236871761,0.4587346681096681,0.08377965608148254
source,0.001,12,lda,0.9,0.47747113997114,0.485979640898505,0.45199314574314575,0.0637707808934265
combined,0.001,8,logistic,0.01,0.4955266955266955,0.5080384644279168,0.472332702020202,0.09814967032356717
combined,0.001,8,logistic,0.1,0.4566580988455988,0.470006010066862,0.4709415584415585,0.06795000959679812
combined,0.001,8,logistic,1.0,0.5186801046176046,0.5192040417699647,0.4913104256854257,0.05294490851942951
combined,0.001,8,logistic,10.0,0.5117356601731602,0.5118511005934941,0.49798881673881673,0.046046548372897546
combined,0.001,8,svm,0.01,0.46402417027417026,0.47545263316054387,0.47035984848484846,0.1037143656978007
combined,0.001,8,svm,0.1,0.5108676046176046,0.5099447825107054,0.4936237373737374,0.05760296517723407
combined,0.001,8,svm,1.0,0.5117356601731602,0.5118511005934941,0.49483225108225104,0.046046548372897546
combined,0.001,8,svm,10.0,0.4871820887445887,0.48979227706408235,0.49793921356421356,0.030743483702226217
combined,0.001,8,lda,0.1,0.48474702380952384,0.4828055743370145,0.49165088383838385,0.08732989347146723
combined,0.001,8,lda,0.5,0.46471861471861475,0.4773589512433326,0.48106286075036075,0.08342672504019355
combined,0.001,8,lda,0.9,0.5162653318903319,0.5284633010292239,0.4749075577200577,0.06404230389401319
combined,0.001,12,logistic,0.01,0.45916305916305916,0.4687382615881601,0.4582318722943723,0.08230004092606853
combined,0.001,12,logistic,0.1,0.4638505591630592,0.47100142739087975,0.4539502164502165,0.14696569823999062
combined,0.001,12,logistic,1.0,0.472267316017316,0.4773589512433326,0.4823931277056277,0.06571087667424017
combined,0.001,12,logistic,10.0,0.4647028318903319,0.4712737585455638,0.4651853354978355,0.05962590467757037
combined,0.001,12,svm,0.01,0.4716630591630592,0.480260686650139,0.45236742424242427,0.13275759686679578
combined,0.001,12,svm,0.1,0.472267316017316,0.4773589512433326,0.4802331349206349,0.06571087667424017
combined,0.001,12,svm,1.0,0.446845689033189,0.4565678761926226,0.4675234487734488,0.0244728579349707
combined,0.001,12,svm,10.0,0.4733833874458875,0.48053301780482305,0.4710407647907648,0.05470961365903034
combined,0.001,12,lda,0.1,0.464454816017316,0.4680996919840733,0.47775748556998554,0.07391844046091005
combined,0.001,12,lda,0.5,0.49621663059163057,0.506132146345128,0.44410624098124096,0.11676061201264143
combined,0.001,12,lda,0.9,0.45916305916305916,0.4687382615881601,0.46288329725829724,0.08230004092606853
combined,0.001,15,logistic,0.01,0.48570526695526695,0.49206483359627373,0.45108450577200576,0.08971441982782624
combined,0.001,15,logistic,0.1,0.4716630591630592,0.480260686650139,0.45447781385281383,0.13275759686679578
combined,0.001,15,logistic,1.0,0.47199900793650795,0.4725508977537375,0.47574404761904765,0.06999756505965196
combined,0.001,15,logistic,10.0,0.462892316017316,0.470006010066862,0.4836219336219336,0.06102471010034079
combined,0.001,15,svm,0.01,0.4872880591630592,0.4987792051686575,0.4523223304473304,0.1055497485037461
combined,0.001,15,svm,0.1,0.4528228715728716,0.454032379235219,0.46688086219336217,0.06817726530617443
combined,0.001,15,svm,1.0,0.4477137445887446,0.4553001277139208,0.4839623917748918,0.03753531407508387
combined,0.001,15,svm,10.0,0.4890873015873016,0.4946003305536774,0.5077358405483405,0.05153110081828956
combined,0.001,15,lda,0.1,0.458204816017316,0.46074675080760275,0.4776830808080808,0.06877606458288611
combined,0.001,15,lda,0.5,0.4872880591630592,0.4987792051686575,0.44860885642135645,0.1055497485037461
combined,0.001,15,lda,0.9,0.4821541305916306,0.4927034032003606,0.4557449494949495,0.09597621067352909
source,0.03,6,logistic,0.01,0.5218253968253967,0.53418225527759,0.5252863455988457,0.06962580288067999
source,0.03,6,logistic,0.1,0.5080469877344878,0.5291018706333108,0.518691378066378,0.07167794752596414
source,0.03,6,logistic,1.0,0.508204816017316,0.5198426113740515,0.5051654942279942,0.06256140080858197
source,0.03,6,logistic,10.0,0.5158437049062049,0.5284633010292239,0.505530753968254,0.049538839173389825
source,0.03,6,svm,0.01,0.4921739718614719,0.5131282398016678,0.5236629689754689,0.0773702757234445
source,0.03,6,svm,0.1,0.5229617604617605,0.5364548118097814,0.5072916666666667,0.06858557453136228
source,0.03,6,svm,1.0,0.5088992604617605,0.5198426113740515,0.5011611652236653,0.0622549474096547
source,0.03,6,svm,10.0,0.5088992604617605,0.5198426113740515,0.499375450937951,0.0622549474096547
source,0.03,6,lda,0.1,0.49572510822510824,0.5131282398016678,0.5113906926406926,0.07970467296367803
source,0.03,6,lda,0.5,0.4955469877344877,0.5143959882803696,0.5222921176046176,0.061392640634794576
source,0.03,6,lda,0.9,0.5238095238095238,0.5329145067988881,0.5234758297258296,0.08227907157177798
source,0.03,12,logistic,0.01,0.524767766955267,0.5421737660581474,0.5144345238095238,0.10539819313608777
source,0.03,12,logistic,0.1,0.5142766955266955,0.5271955525505221,0.5163487554112555,0.0795642052871761
source,0.03,12,logistic,1.0,0.52903363997114,0.5419014349034633,0.5340706168831169,0.09610331476203826
source,0.03,12,logistic,10.0,0.53059613997114,0.5431691833821651,0.5290381493506493,0.08236486291315645
source,0.03,12,svm,0.01,0.5142766955266955,0.5271955525505221,0.5201073232323232,0.0795642052871761
source,0.03,12,svm,0.1,0.53528363997114,0.5492543760799339,0.5358811327561328,0.10108277260867063
source,0.03,12,svm,1.0,0.52278363997114,0.5358162422056946,0.5329004329004329,0.0706330391587783
source,0.03,12,svm,10.0,0.5317122113997114,0.5431691833821651,0.5271983225108225,0.07772352512300942
source,0.03,12,lda,0.1,0.525036075036075,0.5399951168206747,0.5303909632034631,0.10993112350039527
source,0.03,12,lda,0.5,0.5029130591630592,0.5198426113740515,0.5149283008658009,0.0743542995027517
source,0.03,12,lda,0.9,0.524767766955267,0.5421737660581474,0.5134627525252525,0.10539819313608777
combined,0.03,8,logistic,0.01,0.5256403318903319,0.5415351964540606,0.5281317640692641,0.07599526019991992
combined,0.03,8,logistic,0.1,0.4636070526695527,0.4779975208474194,0.5135822510822511,0.06821500429821421
combined,0.03,8,logistic,1.0,0.5024959415584416,0.5198332206445797,0.5205244408369408,0.0549323934422808
combined,0.03,8,logistic,10.0,0.5331259018759019,0.5492449853504621,0.5234938672438673,0.09212808205259636
combined,0.03,8,svm,0.01,0.4636070526695527,0.4779975208474194,0.5171333874458874,0.06821500429821421
combined,0.03,8,svm,0.1,0.5024959415584416,0.5192040417699647,0.5192866161616162,0.06826529930428046
combined,0.03,8,svm,1.0,0.5444895382395383,0.5585042446097213,0.5229910714285715,0.07703363886945597
combined,0.03,8,svm,10.0,0.5444895382395383,0.5585042446097213,0.5274305555555556,0.07703363886945597
combined,0.03,8,lda,0.1,0.48773899711399715,0.5044981594170235,0.5122880591630592,0.04404775292539035
combined,0.03,8,lda,0.5,0.4714195526695527,0.48661821050259185,0.5155844155844156,0.057444587043619724
combined,0.03,8,lda,0.9,0.5142766955266955,0.5329145067988882,0.5330785533910534,0.09273211055851402
combined,0.03,12,logistic,0.01,0.5067122113997115,0.5230166779355421,0.5170544733044733,0.08678693848917252
combined,0.03,12,logistic,0.1,0.49059568903318906,0.5032304109383217,0.515422077922078,0.05260130427990929
combined,0.03,12,logistic,1.0,0.5018014971139971,0.5179362932912629,0.515464917027417,0.08069286870648877
combined,0.03,12,logistic,10.0,0.4672731782106782,0.485979640898505,0.4957003066378066,0.08420459698353382
combined,0.03,12,svm,0.01,0.4986562049062049,0.511851100593494,0.5124774531024531,0.05054587931722953
combined,0.03,12,svm,0.1,0.5018014971139971,0.5179362932912629,0.5172258297258298,0.08069286870648877
combined,0.03,12,svm,1.0,0.4672731782106782,0.485979640898505,0.4944083694083694,0.08420459698353382
combined,0.03,12,svm,10.0,0.45789366883116883,0.47672038163924574,0.4974905303030303,0.08712859031601967
combined,0.03,12,lda,0.1,0.5107300685425685,0.5252892344677335,0.5196180555555556,0.0869058683008433
combined,0.03,12,lda,0.5,0.5006403318903319,0.5118511005934941,0.509375,0.06967614299269768
combined,0.03,12,lda,0.9,0.5082747113997114,0.5249229960183307,0.521606691919192,0.0834172684954652
combined,0.03,15,logistic,0.01,0.4908391955266955,0.507043047103899,0.5166892135642136,0.08187832532521457
combined,0.03,15,logistic,0.1,0.49952426046176046,0.5105833521147922,0.5078260281385282,0.06383567224752507
combined,0.03,15,logistic,1.0,0.4870445526695527,0.5019626624596198,0.49928526334776335,0.08184437546999483
combined,0.03,15,logistic,10.0,0.46856286075036074,0.48471189241980317,0.4885912698412698,0.07978936026611878
combined,0.03,15,svm,0.01,0.49952426046176046,0.5105833521147922,0.5149283008658009,0.06383567224752507
combined,0.03,15,svm,0.1,0.49398899711399713,0.5105833521147922,0.5047799422799423,0.06956928830279618
combined,0.03,15,svm,1.0,0.4770698051948052,0.49206483359627373,0.49450081168831167,0.10340798407453794
combined,0.03,15,svm,10.0,0.4857345779220779,0.4984129667192547,0.5171288780663781,0.031792797805331924
combined,0.03,15,lda,0.1,0.5018014971139971,0.5179362932912629,0.5073502886002886,0.08069286870648877
combined,0.03,15,lda,0.5,0.49171176046176046,0.5044981594170235,0.5145540223665224,0.05218143401814763
combined,0.03,15,lda,0.9,0.47833919552669557,0.49233716475095785,0.5187702922077921,0.06636755525031716
source,0.3,6,logistic,0.01,0.5230113636363636,0.5297310495079258,0.5254937770562771,0.041120298637717774
source,0.3,6,logistic,0.1,0.5133680555555555,0.513118849072196,0.5283594877344877,0.03454455521250217
source,0.3,6,logistic,1.0,0.5033933080808081,0.5051273382916385,0.528357233044733,0.04760688120224654
source,0.3,6,logistic,10.0,0.5014091810966811,0.5051273382916385,0.5197736291486292,0.0641786511010789
source,0.3,6,svm,0.01,0.5133680555555555,0.513118849072196,0.5276740620490621,0.03454455521250217
source,0.3,6,svm,0.1,0.5033933080808081,0.5051273382916385,0.5336940836940837,0.04760688120224654
source,0.3,6,svm,1.0,0.4924806096681097,0.4977743971151679,0.5217171717171717,0.0729497695342638
source,0.3,6,svm,10.0,0.4924806096681097,0.4977743971151679,0.5181457431457431,0.0729497695342638
source,0.3,6,lda,0.1,0.5026988636363636,0.5051273382916385,0.5397569444444444,0.03975152336149395
source,0.3,6,lda,0.5,0.5140625,0.513118849072196,0.5339330808080808,0.03798859557281688
source,0.3,6,lda,0.9,0.5319399350649351,0.5370839906843964,0.5237080627705628,0.0569875529076322
source,0.3,12,logistic,0.01,0.5315137987012988,0.5415351964540606,0.5131042568542569,0.07256900171522317
source,0.3,12,logistic,0.1,0.5116477272727273,0.5185654721658779,0.5333942099567099,0.06868736189848174
source,0.3,12,logistic,1.0,0.5070346320346321,0.5099353917812336,0.5120310245310244,0.09553895702780843
source,0.3,12,logistic,10.0,0.5164141414141414,0.5204623995191946,0.5059388528138528,0.07747938135563229
source,0.3,12,svm,0.01,0.5132102272727272,0.5204717902486665,0.5325013528138528,0.050294789993418736
source,0.3,12,svm,0.1,0.513284632034632,0.5172883329577042,0.51061056998557,0.09880251281195056
source,0.3,12,svm,1.0,0.509469696969697,0.5118417098640222,0.5057021103896104,0.07333203185440164
source,0.3,12,svm,10.0,0.5164141414141414,0.5204623995191946,0.5048340548340549,0.07747938135563229
source,0.3,12,lda,0.1,0.5324607683982684,0.5358068514762226,0.5209889069264069,0.06221665863414653
source,0.3,12,lda,0.5,0.5401988636363637,0.5482495680264443,0.525784632034632,0.04282994343624638
source,0.3,12,lda,0.9,0.5447082431457431,0.5575088272857036,0.5155212842712843,0.06434384321639385
combined,0.3,8,logistic,0.01,0.5509582431457432,0.5629554503793854,0.5356985028860028,0.06442992874290981
combined,0.3,8,logistic,0.1,0.534375,0.5383517391630982,0.5573412698412699,0.029699083840720255
combined,0.3,8,logistic,1.0,0.5165877525252526,0.5198332206445797,0.5218051046176047,0.059479734917245265
combined,0.3,8,logistic,10.0,0.5005411255411256,0.5032210202088498,0.5085655663780664,0.08660378889325335
combined,0.3,8,svm,0.01,0.5350694444444445,0.5383517391630982,0.5519457972582973,0.026005273774865462
combined,0.3,8,svm,0.1,0.5165877525252526,0.5198332206445797,0.523640422077922,0.059479734917245265
combined,0.3,8,svm,1.0,0.5083536255411256,0.5124802794681091,0.5126149891774892,0.07718494182854294
combined,0.3,8,svm,10.0,0.5005411255411256,0.5032210202088498,0.5082003066378067,0.08660378889325335
combined,0.3,8,lda,0.1,0.5078327922077922,0.5143865975508978,0.5320459054834055,0.023849111377614977
combined,0.3,8,lda,0.5,0.5315183080808081,0.5383517391630982,0.5382936507936508,0.029044675383068912
combined,0.3,8,lda,0.9,0.561453823953824,0.5709375704304711,0.5284677128427129,0.03520027999509199
combined,0.3,12,logistic,0.01,0.5368957431457431,0.5463432499436556,0.5369070165945166,0.05484025784672441
combined,0.3,12,logistic,0.1,0.5353332431457432,0.5437983622567801,0.5638618326118325,0.06470347124103862
combined,0.3,12,logistic,1.0,0.504265873015873,0.5038595898129367,0.5317640692640693,0.05856757108628614
combined,0.3,12,logistic,10.0,0.5117469336219336,0.523645856810157,0.507289411976912,0.05320028906372113
combined,0.3,12,svm,0.01,0.5529468795093795,0.56041056269251,0.5532422438672439,0.06112629992958905
combined,0.3,12,svm,0.1,0.5112103174603175,0.5124802794681091,0.5353354978354978,0.055885494971392766
combined,0.3,12,svm,1.0,0.5117469336219336,0.523645856810157,0.5060019841269842,0.05320028906372113
combined,0.3,12,svm,10.0,0.5195594336219336,0.5309987979866276,0.5035601551226552,0.06810383742306506
combined,0.3,12,lda,0.1,0.5026988636363636,0.5038595898129367,0.5391143578643579,0.05142045454545455
combined,0.3,12,lda,0.5,0.5460024350649351,0.5517898730373376,0.5497903138528139,0.06939953656211645
combined,0.3,12,lda,0.9,0.5431457431457432,0.5556025092029149,0.5323841089466089,0.06445853764257624
combined,0.3,15,logistic,0.01,0.5353332431457432,0.5463432499436557,0.540137987012987,0.06179217747720109
combined,0.3,15,logistic,0.1,0.5353332431457432,0.5437983622567801,0.5577065295815296,0.06470347124103862
combined,0.3,15,logistic,1.0,0.5190228174603175,0.5217395387273683,0.5197195165945165,0.04801231516940002
combined,0.3,15,logistic,10.0,0.5144457972582973,0.5290924799038389,0.5045612373737374,0.0700965229387524
combined,0.3,15,svm,0.01,0.5529468795093795,0.56041056269251,0.5538194444444444,0.06112629992958905
combined,0.3,15,svm,0.1,0.5190228174603175,0.5217395387273683,0.5211106601731602,0.04801231516940002
combined,0.3,15,svm,1.0,0.5144457972582973,0.5290924799038389,0.5063266594516594,0.0700965229387524
combined,0.3,15,svm,10.0,0.549404761904762,0.5555931184734431,0.5505501443001443,0.06143102576231735
combined,0.3,15,lda,0.1,0.5140625,0.513118849072196,0.525974025974026,0.03798859557281688
combined,0.3,15,lda,0.5,0.5460024350649351,0.5517898730373376,0.5458243145743146,0.06939953656211645
combined,0.3,15,lda,0.9,0.5520743145743146,0.5629554503793854,0.5409271284271284,0.07799073950861322
