,,accuracy,accuracy,accuracy,balanced_accuracy,balanced_accuracy,balanced_accuracy,auc,auc,auc
,,min,mean,max,min,mean,max,min,mean,max
mode,scheme,,,,,,,,,
cross,combined,0.4662576687116564,0.47671857794557176,0.4871794871794871,0.4759337989675068,0.4811767760269633,0.4864197530864197,0.4702880658436214,0.4847644398455884,0.4992408138475555
cross,erp,0.5030674846625767,0.5047388705364165,0.5064102564102564,0.5050865472213787,0.5052593229934055,0.5054320987654322,0.5295473251028806,0.553188481865136,0.5768296386273915
cross,source,0.5,0.504601226993865,0.50920245398773,0.500246913580247,0.508322667236525,0.516398420892803,0.482798353909465,0.49109550249375467,0.4993926510780443
within,combined,0.40625,0.5586963515601954,0.7241379310344828,0.4019607843137255,0.5601944868856633,0.7247474747474747,0.4666666666666666,0.5632281056361939,0.7626262626262628
within,erp,0.3103448275862069,0.49749424047344937,0.5862068965517241,0.3207070707070707,0.49799178762414054,0.5833333333333333,0.2929292929292929,0.5202559404443596,0.6214285714285714
within,source,0.4,0.5278371036205722,0.5945945945945946,0.3999999999999999,0.5267676767676768,0.595959595959596,0.4392156862745098,0.5367454269586622,0.6145833333333334
