scheme,alpha,size,family,parameter,balanced_accuracy,accuracy,auc,score_std
source,0.03,12,svm,1.0,0.5206349206349206,0.5234913793103448,0.47964646464646465,0.09870824272566917
source,0.03,12,svm,10.0,0.5206349206349206,0.5234913793103448,0.482020202020202,0.09870824272566917
source,0.03,12,lda,0.1,0.5364177489177488,0.5321120689655172,0.49464285714285716,0.09664277730914034
source,0.03,12,lda,0.5,0.5250541125541126,0.5234913793103448,0.498917748917749,0.09710544477399814
source,0.03,12,lda,0.9,0.5172619047619047,0.5245869252873563,0.5182106782106782,0.10526838729685788
combined,0.03,8,logistic,0.01,0.5060966810966812,0.5175287356321839,0.5219047619047619,0.039682167998609096
combined,0.03,8,logistic,0.1,0.4907287157287158,0.49276221264367814,0.5055266955266955,0.07241266547821935
combined,0.03,8,logistic,1.0,0.5038239538239538,0.5073455459770115,0.49424242424242426,0.12655787646867805
combined,0.03,8,logistic,10.0,0.4893398268398268,0.4914331896551724,0.4972186147186147,0.09530503599821635
combined,0.03,8,svm,0.01,0.4990620490620491,0.5010955459770114,0.5111471861471861,0.06516071636591075
combined,0.03,8,svm,0.1,0.5068542568542569,0.5076329022988506,0.4953860028860029,0.13390173514822884
combined,0.03,8,svm,1.0,0.5026875901875901,0.4992456896551724,0.501998556998557,0.08190829592362302
combined,0.03,8,svm,10.0,0.49375901875901873,0.4914331896551724,0.5046428571428572,0.07718840513070158
combined,0.03,8,lda,0.1,0.5068542568542569,0.5076329022988506,0.4975541125541125,0.13390173514822884
combined,0.03,8,lda,0.5,0.49464285714285716,0.5010955459770114,0.5146969696969698,0.04273162258745782
combined,0.03,8,lda,0.9,0.51998556998557,0.5339619252873563,0.5253571428571429,0.0508078260315553
combined,0.03,12,logistic,0.01,0.491955266955267,0.5086745689655172,0.5245454545454545,0.08078571333740842
combined,0.03,12,logistic,0.1,0.4976731601731602,0.5013829022988505,0.5081385281385281,0.07202298511462302
combined,0.03,12,logistic,1.0,0.43407287157287155,0.4410919540229885,0.4943001443001443,0.0721881663503315
combined,0.03,12,logistic,10.0,0.45266955266955267,0.46609195402298853,0.4840800865800866,0.01499796214548871
combined,0.03,12,svm,0.01,0.4976731601731602,0.5013829022988505,0.5108441558441559,0.07202298511462302
combined,0.03,12,svm,0.1,0.45689033189033185,0.4661458333333333,0.4931890331890332,0.09606464429882637
combined,0.03,12,svm,1.0,0.45465367965367964,0.4652837643678161,0.47704545454545455,0.03383566592267591
combined,0.03,12,svm,10.0,0.4496392496392496,0.46580459770114946,0.48798340548340546,0.020588197236093956
combined,0.03,12,lda,0.1,0.47718253968253965,0.48257902298850575,0.49322510822510823,0.11806750876775941
combined,0.03,12,lda,0.5,0.4976731601731602,0.5013829022988505,0.5072077922077922,0.07202298511462302
combined,0.03,12,lda,0.9,0.4850108225108225,0.5000538793103448,0.5304365079365079,0.07023900930599423
combined,0.03,15,logistic,0.01,0.4760822510822511,0.49224137931034484,0.5266486291486292,0.06650638777062923
combined,0.03,15,logistic,0.1,0.5046176046176046,0.5091954022988505,0.5096717171717171,0.06793344695539759
combined,0.03,15,logistic,1.0,0.4682539682539682,0.4739583333333333,0.5019372294372295,0.10742246858100482
combined,0.03,15,logistic,10.0,0.4488997113997114,0.4572377873563218,0.47296176046176047,0.0710016435337053
combined,0.03,15,svm,0.01,0.5046176046176046,0.5091954022988505,0.5115367965367965,0.06793344695539759
combined,0.03,15,svm,0.1,0.4751984126984127,0.48257902298850575,0.5009776334776335,0.11654614420910506
combined,0.03,15,svm,1.0,0.44751082251082247,0.4567169540229885,0.4714285714285714,0.09384757291633902
combined,0.03,15,svm,10.0,0.516504329004329,0.5320581896551724,0.4946536796536797,0.05508377654157773
combined,0.03,15,lda,0.1,0.48412698412698413,0.49039152298850575,0.49764430014430017,0.12424660010557571
combined,0.03,15,lda,0.5,0.5060064935064935,0.5097162356321839,0.5100036075036075,0.06352412323539035
combined,0.03,15,lda,0.9,0.4850108225108225,0.5000538793103448,0.5328102453102452,0.07023900930599423
source,0.3,6,logistic,0.01,0.5103715728715729,0.4983836206896552,0.4837445887445887,0.057902680522607025
source,0.3,6,logistic,0.1,0.5020382395382396,0.49085847701149427,0.48704545454545456,0.042229406000964594
source,0.3,6,logistic,1.0,0.48616522366522363,0.47523347701149427,0.4736363636363637,0.0263404340717245
source,0.3,6,logistic,10.0,0.5028318903318904,0.49190014367816093,0.47865440115440117,0.030632124394641257
source,0.3,6,svm,0.01,0.5020382395382395,0.49005028735632183,0.4892676767676768,0.062136765176720773
source,0.3,6,svm,0.1,0.4931096681096681,0.48304597701149427,0.4747799422799423,0.030372038285534895
source,0.3,6,svm,1.0,0.5028318903318904,0.49190014367816093,0.4715331890331891,0.030632124394641257
source,0.3,6,svm,10.0,0.5028318903318904,0.49190014367816093,0.47264430014430014,0.030632124394641257
source,0.3,6,lda,0.1,0.5020382395382396,0.49085847701149427,0.4776046176046176,0.042229406000964594
source,0.3,6,lda,0.5,0.5103715728715729,0.4983836206896552,0.49290404040404046,0.057902680522607025
source,0.3,6,lda,0.9,0.5103715728715729,0.4983836206896552,0.4829365079365079,0.057902680522607025
source,0.3,12,logistic,0.01,0.5325937950937951,0.5231501436781609,0.49982323232323234,0.05754854794708601
source,0.3,12,logistic,0.1,0.5270382395382396,0.5158584770114942,0.48163419913419914,0.043877304760997445
source,0.3,12,logistic,1.0,0.48948412698412697,0.48408764367816093,0.4638347763347763,0.062223553409162934
source,0.3,12,logistic,10.0,0.4781204906204906,0.4754669540229885,0.4688167388167388,0.08026109657537348
source,0.3,12,svm,0.01,0.533982683982684,0.5236709770114942,0.47998196248196245,0.05072209940277674
source,0.3,12,svm,0.1,0.48948412698412697,0.48408764367816093,0.45938672438672434,0.062223553409162934
source,0.3,12,svm,1.0,0.4781204906204906,0.4754669540229885,0.46051948051948055,0.08026109657537348
source,0.3,12,svm,10.0,0.46919191919191916,0.4676544540229885,0.46136002886002886,0.0858694784138245
source,0.3,12,lda,0.1,0.5073412698412698,0.49971264367816093,0.4624819624819625,0.05814174889610884
source,0.3,12,lda,0.5,0.5536796536796538,0.5398168103448275,0.48536435786435783,0.05813347019069426
source,0.3,12,lda,0.9,0.5281746031746032,0.5231501436781609,0.4974819624819625,0.06450519086036903
combined,0.3,8,logistic,0.01,0.49747474747474746,0.49299568965517243,0.48578643578643577,0.036941259692746954
combined,0.3,8,logistic,0.1,0.4860209235209235,0.47737068965517243,0.4681060606060606,0.07197150521946569
combined,0.3,8,logistic,1.0,0.490530303030303,0.484375,0.44887085137085136,0.04602961144837926
combined,0.3,8,logistic,10.0,0.49886363636363634,0.4927083333333333,0.45466450216450216,0.051058208138400764
combined,0.3,8,svm,0.01,0.4860209235209235,0.47737068965517243,0.4692171717171717,0.07197150521946569
combined,0.3,8,svm,0.1,0.490530303030303,0.484375,0.4501010101010101,0.04602961144837926
combined,0.3,8,svm,1.0,0.490530303030303,0.484375,0.4534018759018759,0.04602961144837926
combined,0.3,8,svm,10.0,0.490530303030303,0.484375,0.45658369408369404,0.04602961144837926
combined,0.3,8,lda,0.1,0.490530303030303,0.484375,0.4478787878787879,0.04602961144837926
combined,0.3,8,lda,0.5,0.49296536796536794,0.48518318965517243,0.47874458874458875,0.058541310600755854
combined,0.3,8,lda,0.9,0.5044191919191919,0.5016163793103449,0.48765151515151517,0.04500219171088358
combined,0.3,12,logistic,0.01,0.5102272727272728,0.5005208333333333,0.4940151515151515,0.02671004213872778
combined,0.3,12,logistic,0.1,0.48463203463203464,0.4760416666666667,0.45965367965367965,0.04030552994695472
combined,0.3,12,logistic,1.0,0.47857142857142854,0.47627514367816093,0.4274098124098124,0.0538756719907804
combined,0.3,12,logistic,10.0,0.471031746031746,0.46898347701149423,0.42839105339105343,0.09334926604392628
combined,0.3,12,svm,0.01,0.48463203463203464,0.4760416666666667,0.4630194805194805,0.04030552994695472
combined,0.3,12,svm,0.1,0.4816017316017316,0.4765625,0.42813131313131314,0.059454899111776496
combined,0.3,12,svm,1.0,0.471031746031746,0.46898347701149423,0.4281204906204906,0.09334926604392628
combined,0.3,12,svm,10.0,0.4499458874458875,0.45231681034482757,0.43533189033189035,0.08393546685525004
combined,0.3,12,lda,0.1,0.4816017316017316,0.4765625,0.43432178932178933,0.059454899111776496
combined,0.3,12,lda,0.5,0.5012987012987014,0.49270833333333336,0.47173881673881674,0.04401347585632352
combined,0.3,12,lda,0.9,0.5058080808080808,0.5013290229885057,0.4904112554112554,0.0470420499173793
combined,0.3,15,logistic,0.01,0.518560606060606,0.5088541666666666,0.4972619047619048,0.03879010366444522
combined,0.3,15,logistic,0.1,0.48463203463203464,0.4760416666666667,0.4601370851370851,0.04030552994695472
combined,0.3,15,logistic,1.0,0.4632936507936508,0.4601293103448276,0.4343578643578644,0.057405328055248596
combined,0.3,15,logistic,10.0,0.45748556998557,0.4604166666666667,0.40276334776334777,0.062401912241485336
combined,0.3,15,svm,0.01,0.49296536796536794,0.484375,0.4653066378066378,0.03876961597504213
combined,0.3,15,svm,0.1,0.4657287157287157,0.4609375,0.4322546897546897,0.08733387991513106
combined,0.3,15,svm,1.0,0.4485569985569986,0.4526041666666667,0.4091053391053391,0.07768587380546702
combined,0.3,15,svm,10.0,0.47335858585858587,0.47846623563218393,0.41639971139971144,0.084183880011822
combined,0.3,15,lda,0.1,0.4810064935064935,0.4770833333333333,0.4379617604617605,0.08046018216345258
combined,0.3,15,lda,0.5,0.49296536796536794,0.484375,0.47708874458874456,0.03876961597504213
combined,0.3,15,lda,0.9,0.5058080808080808,0.5013290229885057,0.49053030303030304,0.0470420499173793
