scheme,alpha,size,family,parameter,balanced_accuracy,accuracy,auc,score_std
source,0.3,6,lda,0.5,0.5916771708683474,0.5981078242107654,0.6056188725490197,0.07302545637028027
source,0.3,6,lda,0.9,0.5782843137254903,0.5850826141267318,0.601280637254902,0.06514269477039808
source,0.3,12,logistic,0.01,0.5771533613445378,0.5789419146036793,0.6008652836134454,0.09360866376721076
source,0.3,12,logistic,0.1,0.575952380952381,0.5771562003179651,0.600797443977591,0.08710196681960544
source,0.3,12,logistic,1.0,0.5977766106442577,0.5981205995911878,0.5970373774509804,0.08016690184355268
source,0.3,12,logistic,10.0,0.5827766106442577,0.5809504883034295,0.5951348039215686,0.06056781399695949
source,0.3,12,svm,0.01,0.5750700280112044,0.5780490574608221,0.6040629376750701,0.08725120658418786
source,0.3,12,svm,0.1,0.5994432773109244,0.5984882466500114,0.6034401260504202,0.0715313001356257
source,0.3,12,svm,1.0,0.5877766106442577,0.586832841244606,0.6023630077030812,0.07096152600954105
source,0.3,12,svm,10.0,0.5827766106442577,0.5809504883034295,0.601578693977591,0.06056781399695949
source,0.3,12,lda,0.1,0.5973109243697479,0.5973242675448558,0.6015725665266107,0.09218139854984439
source,0.3,12,lda,0.5,0.5662605042016807,0.5722149670679082,0.6033639705882352,0.09598001524974219
source,0.3,12,lda,0.9,0.5700105042016806,0.5730595616625028,0.5974142156862745,0.0829925870624162
combined,0.3,8,logistic,0.01,0.600546218487395,0.6027296729502611,0.6200175070028011,0.10004989982499635
combined,0.3,8,logistic,0.1,0.6084628851540617,0.6098242675448559,0.6173516281512604,0.08527405661787942
combined,0.3,8,logistic,1.0,0.6210119047619048,0.6178117192823075,0.6094043242296918,0.07215591475437805
combined,0.3,8,logistic,10.0,0.6252275910364146,0.6199168180785828,0.610516456582633,0.06811506390622303
combined,0.3,8,svm,0.01,0.6154971988795518,0.616967124687713,0.6170942752100841,0.08300385044688552
combined,0.3,8,svm,0.1,0.6214285714285714,0.6178117192823075,0.6131236869747899,0.08254204086826541
combined,0.3,8,svm,1.0,0.6168942577030812,0.6127739609357257,0.6126667542016807,0.06421502999719629
combined,0.3,8,svm,10.0,0.6168942577030812,0.6127739609357257,0.6126667542016807,0.06421502999719629
combined,0.3,8,lda,0.1,0.618095238095238,0.6160742675448558,0.6169012605042017,0.08503610423953553
combined,0.3,8,lda,0.5,0.6084628851540617,0.610717124687713,0.6232878151260504,0.09433593641203743
combined,0.3,8,lda,0.9,0.5984033613445379,0.6027296729502611,0.6174492296918768,0.09658136282879919
combined,0.3,12,logistic,0.01,0.6071428571428571,0.6093473200090848,0.6099098389355742,0.0734171478584351
combined,0.3,12,logistic,0.1,0.6022128851540616,0.6017885532591415,0.6126733193277312,0.08865453445407165
combined,0.3,12,logistic,1.0,0.606796218487395,0.6052634567340449,0.6035075280112044,0.07492536235133734
combined,0.3,12,logistic,10.0,0.6184628851540616,0.6136668180785828,0.5977367822128852,0.06922123191446086
combined,0.3,12,svm,0.01,0.6009523809523809,0.6022044628662275,0.6121463585434174,0.08198690124699524
combined,0.3,12,svm,0.1,0.600546218487395,0.5990134567340449,0.6090533088235295,0.08360342150501225
combined,0.3,12,svm,1.0,0.6184628851540616,0.6136668180785828,0.5998314950980392,0.06922123191446086
combined,0.3,12,svm,10.0,0.6184628851540616,0.6136668180785828,0.5998897058823529,0.06922123191446086
combined,0.3,12,lda,0.1,0.6114285714285714,0.6098242675448559,0.609453781512605,0.0846564424833044
combined,0.3,12,lda,0.5,0.6013200280112045,0.6039419146036793,0.6104499299719889,0.07292596138902986
combined,0.3,12,lda,0.9,0.6084033613445378,0.6098242675448559,0.6057422969187676,0.08049706942357666
